,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
447,Anupam patel,Best in this price range,5.0,27,12,2021,1,0,You can't get a realme phone of such type specifications so its a best phone in this price range and this is a genuine review
448,User k,Not a good phone to buy at this rate.,2.0,11,1,2022,1,0,"Bad Camera,worse in night,battery chrging take to long.not recommended for buying.at this rate redmi phone are best."
449,Dileep singh,bad phone,1.0,30,10,2021,1,1,very bad phone display disturb within 1 month
450,Rameez. S,"Software issue, hanging, waste of money",1.0,14,12,2021,1,1,The media could not be loaded.
451,tarun,Superb,4.0,16,2,2022,1,0,Good phone
452,Sai Kiran,"Poor display, good camera",3.0,6,11,2021,1,1,"Display is of low quality, camera is good."
453,Moni Da,"Best Products about at Low Price, Everyone Try It, Amazing Camera & others Features",5.0,18,11,2021,1,0,"Best Products about at Low Price, Everyone Try It, Amazing Camera & others Features"
454,Anurag Shukla,All is good except performance,2.0,17,3,2022,1,0,Not valuable at any cost coz hanging many time.. I hate this.Better to use another option at this price range
455,pritpal singh,Good phone,4.0,3,12,2021,1,0,"The media could not be loaded.
                



 2 day battery with normal use, camera is good"
456,Amazon Customer,Good,5.0,16,2,2022,1,0,Very good
457,Kashyap,Good mobile for the the price,5.0,27,2,2022,1,0,Liked the phone but from last night mobile is not getting switched on want to avail warranty and like to replace the mobile
458,Jyothi. Kokkirala,Worst experience,1.0,25,1,2022,1,0,Not good.  Facing internet issues and signal issues....lot of time taking to open apps....worrest phone I have seen ever...
459,Ashish shinde,West of money,1.0,2,11,2021,1,0,I am not happy with this product and Amazon lam not happy
460,Shiva Aigali,Worth buying.,5.0,16,12,2021,1,0,Affordable price with good features.
461,Falguni,its ok,3.0,8,3,2022,1,0,its ok
462,Narender K.,Excellent phone for battery lover,5.0,13,11,2021,1,0,Not a single problem I face in this phone. Excellent phone. Far far better than MI phones
463,krishna kumar,Money Saving mobile. Under this price 4gb Ram 128 gb internal storage and battery life is great,4.0,8,12,2021,1,1,"The media could not be loaded.
                



 battery life is great and finger print is also good."
464,rakesh,So far so good,4.0,1,2,2022,1,0,Overall good phone under the 10k budget…camera quality made me disappointed little bit..
465,Yash thakur,Service bahut hi gandi,1.0,15,12,2021,1,0,One month me bhi phone replace nhi hua haiOr kharb phone orders me bhejte hai .koi purchase na kre
466,Babit,Bakvas phone😠😡😠😡😡,1.0,22,2,2022,1,0,Bakvas phone5 din m hi khrab ho gyaDead ho gya only 5 days m hi😡😠😡😠😡😠😡😠😡😠😡😠😡😠😡😠😡😠😡😠
467,Shahbaz Shaikh,A good budget phone,4.0,29,1,2022,1,0,Realme Narzo 50A is a good 'budget phone'.Looks and feels very sturdy and the battery life if really good.
468,Sunil Joshi,nice....,5.0,28,2,2022,1,0,good 4g phone.
469,Amazon Customer,Excellent battery 🔋backup 👍🏻,5.0,25,2,2022,1,0,"I purchased this only for battery 🔋 backup, really I can say that this is excellent in this, that is why giving all 5 ⭐"
470,harish,Very good product,5.0,19,11,2021,1,0,Good
471,Gautam,Best for Budget,5.0,1,2,2022,1,0,Best smartphone for budget i have buy it in 10500 when it has offer of 1000 off wait for this offer then buy it
472,Suman,Don't buy it,2.0,15,1,2022,1,0,Display quality verry verry worsted and used mobile seelling the seller iam so disappointed 😞😞😞😞😞........
473,Amazon Customer,Good,5.0,13,2,2022,1,0,Like
474,Nasim akter,Nice,5.0,27,2,2022,1,0,Nice
475,Gaurav Dhruve,Best Product at this price,4.0,31,12,2021,1,0,"Speaker sound is very slow, overall good mobile at this price."
476,Niranjan jambhale,Spikar not working damage in fue days,2.0,20,2,2022,1,0,Spikar damage in fue days
477,T R.,Camara quality werest,2.0,5,2,2022,1,0,"The media could not be loaded.
                



 Vidio qualitywerest,too much hang phone"
478,Abhishek k.,Wrost product of realme,1.0,4,12,2021,1,0,Wrost product of realme many features are lagging on incoming call screen light is not light up and is remain locked
479,Amit,Super mobile value for money,5.0,23,2,2022,1,0,Very good mobile in this pice range and battery very good picture quality good but speaker aoduio quality avarage...
480,Amarnath jha,Good product,5.0,13,1,2022,1,1,It's to good as per price
481,imran lakdawala,Value for money,5.0,16,11,2021,1,0,Good mobileGood display
482,Varun,Average phone,2.0,27,2,2022,1,0,"Average phone, having voice clarity issue during calls or on videos"
483,Vikas,Good one,4.0,3,12,2021,1,0,👍
484,Edwin,Budget phone,4.0,20,11,2021,1,0,Only drawback is camera quality. Rest everything seems good.
485,karun,Good,5.0,14,12,2021,1,0,Value of money
486,AKHILESH KUMAR MAURYA,Nice one product.,5.0,5,2,2022,1,0,Good processor and long duration battery but charging time is very slowOver all good mobile under this budget
487,Aadarsh pandit,Very slow charging...,1.0,25,12,2021,1,0,The product is very slow on charging! The backing up of the media is also very slow. Overall disappointing
488,mehul sharma,Best phone for day to day use,5.0,14,11,2021,1,0,This is best phone under this price good performance. Massive battery life.good camera.very fast finger print scanner.
489,Basavaraj patil,Very bad,1.0,19,11,2021,1,0,Very very pure this is not good product
490,Puneet Saini,Nyc product,5.0,28,11,2021,1,0,Good
491,Shivkumar gupta,Excellent..and budget phone...God and shine quality...and best prize s phone.,5.0,2,2,2022,1,0,Best fingerprint. Battery long life battery and camera good quality.....
492,Praful Panchal,Best budget Mobile,4.0,1,1,2022,1,0,This is a best budget mobile. Works really good.  The battery life is  awesome.  The camera quality is also good.
493,Amit Kumar,Hanging issue. PC connection issue. Picture quality is not up to mark. I will not suggest to buy,1.0,21,11,2021,1,0,Hanging issue. PC connection issue. Picture quality is not up to mark. I will not suggest to buy
494,SANJEET KUMAR,Good,4.0,3,2,2022,1,0,Not bad
495,Ajaykumar,Realme narzo 50a,5.0,11,3,2022,1,0,Mobile is good but camera not good  iam using only google camera
496,Loknath Sahu,Bahut acha smartphone hai fast working,5.0,6,2,2022,1,0,Baki 1month use ke bad update karungaDelivery slow hua hai
497,B Girish,Value for money,5.0,30,1,2022,1,0,"Charging is little slow, it could have been better"
498,Viraj Tare,More than worth the price,5.0,27,1,2022,1,0,Recommended under 10k best gaming processor with 5k Mah Battery life lives upto 2 days.
499,Ajith,Suitable for my Budget,5.0,12,1,2022,1,0,"I ordered this item for my friend  , and she is so happy with this productThank you Amazon for your choice"
500,SUBHAJIT DAS,Good..,5.0,10,11,2021,1,1,Product is very good .
501,Ashish Tiwari,Good but not work properly,3.0,25,11,2021,1,0,I brought this phone not more than a week but this keyboard start lagging therefore I replaced my phone
502,Amazon Customer,Love it,5.0,13,11,2021,1,0,No Dislike only like I love it
503,Jey,Overall ok,4.0,29,11,2021,1,0,Budget wise ok
504,Jey,Value for money,4.0,29,11,2021,1,0,Budget wise ok
505,lalit agarwal,Very good Phone,5.0,15,11,2021,1,0,Good Phone in this price
506,Ajeet k.,Camera is not such as 50 mp it is like a 20 mp,3.0,15,1,2022,1,1,This mobile does not smooth
507,Ankush Dhiman,अभी तक सही चल रहा है,5.0,30,12,2021,1,0,अभी तक तो सही चल रहा है
508,Sanjay Rawat,मोबाइल बहुत ही अच्छा है,5.0,20,2,2022,1,0,"कैमरा ठीक ठाक है, बैटरी तो बहुत चलती है,फिंगर प्रिंट सेंसर भी बहुत अच्छा है।"
509,Vignesh,Good one for 11k,5.0,18,11,2021,1,0,"Good one.. good battery life, Camera is ok not in worts case. Finnally best under 11k ranges mobiles"
510,Manish kumar,Superb...,5.0,27,2,2022,1,0,Good product
511,Tejas,Gaming,3.0,3,12,2021,1,0,Overall mobile is good for daily usage but for gaming gyroscope has delay not suitable for gyroscope players
512,sahil kargathara,Allover good product at reasonable price.,4.0,21,12,2021,1,1,Superb product at reasonable price.😊🤘
513,Bhupendra Ahirwar,Mobile,4.0,22,11,2021,1,0,"Very nice mobile in this price. camera qquality osm ,and battery life also good like +1 day"
514,Shiv Kumar Raghuwnahi,Very good this fone 😊😊😊,5.0,6,1,2022,1,1,Mind-blowing fone
515,Gautam Sankaliya,Auto call recording is not working . Default option vanished after i opened call app for first time,2.0,9,12,2021,1,0,Auto call recording is not working . Default option vanished after i opened call app for first time
516,vinod  meena,Not a good phone,1.0,24,11,2021,1,0,Money fully west Camra quality and voice is very poor quality I think realme products is not a good
517,M.RAMESH,Very bad,3.0,14,2,2022,1,0,Voice clarity no
518,Mohit Rajput,value of Money,5.0,7,2,2022,1,0,Good 5g phone in this rateover all satisfying product
519,Maulin,Charging time,3.0,28,12,2021,1,0,To much time for charging its take minimum 2.5 hours
520,DEEPAK KUMAR,Very nice mobile,5.0,2,12,2021,1,0,Thanks
521,Alpesh Dave.,Back cover is not available in the box,1.0,28,1,2022,1,0,Back cover is not available in the box
522,Lakshmeesha BS,Camera quality is just average. It is less than my real me 5 pro which was bought in 2019,3.0,31,1,2022,1,0,Camera quality is just average. It is less than my real me 5 pro which was bought in 2019
523,MIRAJ B.,Poor product,3.0,29,12,2021,1,0,Poor Camera and Sound Quality.No Dolby Sound effect.
524,Inamul Hasan,Good phone,5.0,15,11,2021,1,0,Good phone for Normal use
525,Hemat SEK,Excellent phone,5.0,10,2,2022,1,0,Very good
526,Amazon Customer,Good,3.0,9,1,2022,1,0,Good
527,rajni,Good phone,4.0,22,1,2022,1,0,Good phone in this price.
528,Vpnmurugan,Only front quality not ok,5.0,31,12,2021,1,0,Front camera quality bad
529,Rahul Chaudhary,Worst camera,2.0,16,12,2021,1,0,"Worst camera. This brand has realme should work on its camera, never buy this for camera lovers."
530,Anas zafar,Battery life,5.0,13,3,2022,1,1,Massive battery . 😍😍
531,P jilan,Awesome,4.0,8,11,2021,1,0,Good mobile
532,venu,Not a Good one,1.0,5,12,2021,1,0,Worst phone and kept return on November end till now Amazon service is not taken back .
533,Rajeev,Speaker quality is devastating..,3.0,30,1,2022,1,0,Speaker is worst.
534,Daimond bhardwaj,0 review,1.0,7,11,2021,1,1,Speaker is not working
535,Avinash Kumar,Color nice,5.0,23,1,2022,1,0,Very fast  work finger print and camera quality is very good and battery life
536,Arvind Kumar,Battery life,3.0,3,3,2022,1,0,Good product with longer battery life all day out no problems
537,Apurba,BAD,1.0,20,10,2021,1,1,BAD
538,yogesh y.,Touch screen good and battery life exilent but camera 📷 isalso ok but not the expected when I think,4.0,9,1,2022,1,0,Touch screen good and battery life exilent but camera 📷 isalso ok but not the expected when I think.
539,Mohammad Zahid Hussain,Thik hai magar Lene ke kayak Nahi hai,2.0,13,11,2021,1,0,Is me Coll record ke samay aawaz karta hai Jo fone pe rahne wala BHI sunta hai ye sabse badi Kami hai
540,SHISHIR DEWANGAN,Budget smartphone,4.0,11,1,2022,1,0,Overall good smartphone accept camara and display qulality is not up to mark
541,Sheshadri Chippa,Nice Mobile I Love All Realme Mobile,5.0,20,2,2022,1,0,Battery & Camera Superb I Loved It 😍U Can By It So Reassinable Rate.....And Quality Good
542,Pintu kumar,This mobile is very bad,1.0,20,12,2021,1,0,Charging problem slow charge 3 hours in full charge iska price 10000 hona chahiye according to mobile
543,vasantkumarverma,Okay,5.0,9,12,2021,1,0,Very good.
544,Naresh kumar chakradhari,Good smartphone under budget segment really liked thnq realme,5.0,3,3,2022,1,0,Better than better battery backup and camera and fingerprint
545,Amazon Customer,It's already used product,2.0,9,11,2021,1,1,Screen protect card already apply
546,Satyendra singh,Need to increase camera quality,4.0,12,2,2022,1,0,"Need to increase camera quality,"
547,Bhimrao Patil,Very good,5.0,19,3,2022,1,0,Very good
548,Sanket,VALUE FOR MONEY IS TOO OP,4.0,8,2,2022,1,0,Good quality phone is it. Easy to use and also has value for money.
549,Mahesh w.,Bakwas,1.0,4,11,2021,1,0,15 din bhi use nahi kiya aur mobile automatically band ho gaya... Faulty piece hai
550,pradeep kumar jaiswal,Best phone,5.0,19,3,2022,1,0,Best quality with medium price range.
551,Sujeet Kumar,Performance awesome,5.0,21,2,2022,1,0,This price of this phone is too good
552,DIBYENDU PAL,Value for money,5.0,11,3,2022,1,0,Still working fine.....
553,Rahul Kumar,Selfie camera is very bad,4.0,24,12,2021,1,0,Improve camera quality.
554,Ramchandra Ledange,My mobile automatically Bend what can I do ?,5.0,26,1,2022,1,0,All are found ok but my mobile automatically bend.What can I do.
555,SANKAR MONDAL,Ok 👍,4.0,11,2,2022,1,0,
556,Sandeep,Worst display quality,1.0,1,1,2022,1,0,"Display quality is not at all good ,its very blur"
557,Amazon Customer,It was a good product the sound and battery quality  was  awesome 👌,5.0,17,2,2022,1,0,The camera quality is not very  good  I can't  say that it has the bad camera  quality .
558,rajveer chanal,Battery ime is good bat I a not satisfied by camera,4.0,28,1,2022,1,0,"Heavy weight , good better life , overall good phone bat not satisfied by camera quality"
559,Darshan,Good and price is reasonable because of 128 GB storage,5.0,15,12,2021,1,0,"I like camera design , if size is little small that could be better for handling"
560,Amazon Customer,The screen should have gorrila glass,3.0,5,12,2021,1,0,The screen is not having Gorrila glass protection.  It's vulnerable to breaking.
561,Rupmati suryavanshi,Quality is good,5.0,16,3,2022,1,0,All over is good but only 4 dual app available. While in redmi mobille I can open many dual app.
562,MAHESH,Good phone,4.0,15,1,2022,1,0,"Phone is soft and smooth to handle, nice feature"
563,rishee,Poor,1.0,21,11,2021,1,0,Mobile lekar pachtana par raha hai ush me charjer nhi nikla ush ke camplent 2 baar kar chuka hu
564,Gifta,Worst product,1.0,27,10,2021,1,0,Worst of camera
565,Deepak Sharma,I don't have received charge,4.0,12,3,2022,1,0,Camera quality was not good
566,SNTALEWAR,best phone this price,5.0,2,1,2022,1,0,value for moneyone more😘 happy customer from Amazonthanks
567,Ashish Donga,Best budget smartphones under 11000 in India 2022,5.0,21,1,2022,1,0,Best smartphone in India you can definitely  buy it without any confusion 😘😘
568,Yuvraj goyal,Good product,5.0,13,3,2022,1,0,Good
569,mahadas lokesh kumar,Good,4.0,16,3,2022,1,0,Good
570,vijay,Not worth,3.0,24,11,2021,1,0,Not as expected
571,Ramakrishna Bhyri,Touch not working properly,1.0,24,1,2022,1,0,"The media could not be loaded.
                



 Not good mobile.... West off money"
572,Elipilla syam prakash,Okok,3.0,1,2,2022,1,0,Camera quality not good little bit slow process
573,Amazon Customer,Worst phone ever,1.0,7,10,2021,0,20,"Speaker, display, mic and call quality, no Mobile cover, Camera, ... Realme should return my money. It's a day light Loot."
574,Ajay,Good,5.0,21,12,2021,1,0,Good
575,Ankit Sadavarte,Camera and battery is best part on the this product,4.0,2,2,2022,1,0,Good product by realme it is best smartphone in market by AmazonThanks for Amazon 🙂🙂👍
576,Gantasala Satya narayana,I dont like the camera and display quality,4.0,28,12,2021,1,0,"I dont like camera quality and display also, i have redmi 6 and it has good camera and display"
577,NirajBHOI,Average,1.0,3,2,2022,1,0,Not well
578,sandeep,Mobile performance is not good,1.0,6,2,2022,1,0,Not good
579,Aaditya Deshwal,Nice in the budget segment,5.0,9,1,2022,1,0,Nice phone in the budget segment
580,abhishek soni,Camara quality need to improve,4.0,18,2,2022,1,0,"Battery backup is good, camara quality need to improve, overall phone is good in this budget."
581,manish kumar,Good product under this price,4.0,7,12,2021,1,0,Good phone only one bed thing camera quality is not so good otherwise it's a very good phone.
582,Sekh saifuddin,Sekh Saifuddin,5.0,17,3,2022,1,0,Im very happy
583,Amazon Customer,Average camera,4.0,26,12,2021,1,0,Camera is not upto the mark otherwise everything looks okay.
584,Ashutosh Gupta,Worth in this budget range.,5.0,7,1,2022,1,0,Bettery life is way good in this budget range and also good cameraphone with good processor.
585,Balaji Kithuva,Require auto call recording,5.0,27,1,2022,1,0,I like all features except screen resolution and non available of auto call recording option
586,Gangadari Mounika,Network/voice break issue during phone calls,1.0,26,1,2022,1,1,Average
587,Kiran shah,Good,5.0,14,2,2022,1,0,Worth buying
588,DayaKamath,Good one,5.0,13,3,2022,1,0,
589,Prateek singh,Customer satisfactory product,5.0,6,12,2021,1,0,"Good product overall, camera is nice , battery life is amazing, no lagging in phone"
590,vetrivel,Camera quality not good,4.0,27,1,2022,1,0,"Battery life ok, mobile performance good, camera only not good both selfie and rear camera."
591,Sushil Kumar,Very nice phone,5.0,14,3,2022,1,0,All things are awesome thanks!
592,Sudipta Mondal,Value for money,5.0,9,12,2021,1,0,Thanks
593,SIVAREDDY VENNAPUSA,Good,5.0,4,12,2021,1,0,Nice camara and battery backup
594,karthik,Missing mentioned items.,3.0,17,10,2021,1,0,Missing mentioned items
595,Dileep Reddy,Good budjet phone,5.0,15,2,2022,1,0,Good mobile
596,Arpan Mukherjee,Nice phone,5.0,6,1,2022,1,0,Good mobile
597,Harshpreet singh,Averge mobile।,2.0,7,3,2022,1,0,"The media could not be loaded.
                



 4-128 not best combination। Buy 6-128"
598,Vr,Best processor,4.0,22,12,2021,1,0,I don't like both camera qualityOther than this value for 💸
599,Vijay,Nice product,4.0,27,1,2022,1,0,It will be nice If Full hd screen provided...It took 9 days to deliver the mobile...
600,Suresh bag,It's amazing to use this device...I am grateful for NARZO 50a,5.0,5,1,2022,1,0,"Battery quality is superb,and camera quality also..instant fast fingerprint sensor is good"
601,Jaideep kumar,Calling issue,1.0,8,12,2021,1,0,Worst product I have ever used the basic need of a phone is calling but it's not working .
602,Rohit,Speaker problem,1.0,1,11,2021,1,1,Speaker problem
603,Chandan Singh,Phone hake after some months,3.0,29,1,2022,1,0,Finger print reader phone battery and camera also so good
604,Brijendra,Voice quality poor,4.0,7,2,2022,1,0,In this category good Phone but voice quality is not good
605,prince,No Head set was present as the Amazon description of content claims,4.0,27,12,2021,1,0,No headphones provided
606,sunil kumar soni,V,5.0,11,2,2022,1,0,Good
607,Manish Yadav,Very bad,1.0,11,10,2021,1,0,"Very bad camera, specially for night and battery backup is also not good as given in description"
608,vanshika jaiswal,Not so good,3.0,17,11,2021,1,0,Worst video quality din me bhi video acchi nhi aati blur aata h video front aur back dono
609,Tanvi,Camera was not upto expectations but overall it's good as according to the price.,4.0,8,3,2022,1,0,The camera was not as expected. Butore than this every feature was upto what I expected..
610,darshan,"Camera quality is very low,",4.0,14,12,2021,1,0,"Camera quality is very low,rest phone features are good."
611,Chenani sujal,Worth for money 😃,4.0,8,12,2021,1,0,"It's good in its budget it's camera, UI, and all r good and r definitely worth for money"
612,V. Sivakumar,Phone super,4.0,4,1,2022,1,0,"Battery stand by 2days, fingerprint super, camera quality super"
613,Anshraj baghel,Worst camera quality... If you purchase phone on this range.. so don't purchase,1.0,13,2,2022,1,0,Worst camera quality... If you purchase phone on this range.. so don't purchase
614,pankaj narang,Bad,1.0,6,3,2022,1,0,Proccesing very slow
615,Subha,Worst phone ever... Never waste your money on this,1.0,26,11,2021,1,0,Battery percentage increase only 20% by 1:45 hrs... Shame on product...
616,bittu kumar,Best In this budget,5.0,6,1,2022,1,0,Everything is good in this budget
617,Ram Naresh,Best smartphone at under 12000. I am very happy with it and Amazon,5.0,5,12,2021,1,0,Camera quality is good 👍 battery performance and fingerprint sensor is awesome
618,Tushar Binnar,Battery is really powerful,4.0,8,12,2021,1,0,Battery lasts for more than two days for average user.performance is  also good
619,nagesh,Camera is ok ok,4.0,10,12,2021,1,0,Good value for money
620,krishnamoorthy,Headset missing,2.0,18,10,2021,1,0,Head phone 1unit Mentioned in mobile box.but no head phone in the box.please send head phone.
621,Dipankar roy,Uffufigfigif,4.0,27,2,2022,1,0,Camera quality is very bad
622,Arun sunder,Worst,1.0,17,12,2021,1,0,Voice complaint so don't purchase
623,Manoj Pandit,Yes,4.0,19,3,2022,1,0,"The media could not be loaded.
                



 Realme narzo 50a best Quality hai"
624,Himanshu Chavda,"Average phone, don't buy.",2.0,9,11,2021,1,0,Other batter phones available in market in this prise range. Please don't buy.
625,Kamlesh Kumar,Great phone,5.0,27,12,2021,1,0,Real me narzo 50 A 4/128 is great phone
626,Rishav Agarwal,Decent product,4.0,13,2,2022,1,0,Nice product
627,Gurucharan Das,Battery is awesome,5.0,3,2,2022,1,0,Nice in this price
628,Suraj,Nice phone,5.0,16,2,2022,1,1,Good
629,nehalbhat,Good Budget phone,5.0,25,1,2022,1,0,Good budget phone with strong battery backup but has average camera. Good for parents
630,Imran Malik,Buttery backup best,4.0,23,12,2021,1,1,Nice
631,Rajnish Thakur,Best in this Price,4.0,5,3,2022,1,1,Okh
632,arjun,Osmmmmmm,4.0,7,2,2022,1,0,Nice budget phone
633,Amit nath,No fhd+ display otherwise good phone,5.0,11,11,2021,1,0,Great
634,Ramesh N,Fantastic,4.0,14,1,2022,1,0,Super
635,Raju s.,Excellent,5.0,18,12,2021,1,0,Valu  money
636,JITENDRA K.,Best phone for this range 😊,5.0,14,1,2022,1,0,Battery backup is best thing in this.
637,Sahil S.,As expected but slightly damaged,3.0,9,12,2021,1,0,Phone looks fine but there were scratch marks on the screen which is not acceptable.
638,Vijayan t k,Battery,2.0,10,11,2021,1,0,Mobile not working  and charging not working
639,Moorthy,Good,5.0,20,12,2021,1,0,Overall worth for money
640,subarna b.,Very bd experience..😭,1.0,8,12,2021,1,0,The media could not be loaded.
641,Manual Joy,Dont buy this phone!,1.0,22,12,2021,1,0,Very bad quality cameraFront camera is terribly worst quality
642,kamal k.,Touch,5.0,7,1,2022,1,0,Value for money.all things are great on that price.
643,himanshu kaithwas,Best in budget,3.0,5,12,2021,1,0,Nice
644,prince vaishnav,In this price ok,5.0,17,12,2021,1,0,Good
645,Tushar KR,Very good product i suggest everyone to buy this,5.0,30,1,2022,1,0,See photo quality of this mobile the above picture is click and edit by this mobile
646,Anil Mouni Raj,Cam isn't upto the mark. Rest is excellent.,4.0,25,2,2022,1,0,Cam isn't upto the mark. Rest is excellent.
647,Siva Swaroop,Very good phone at this price. Most of the features are available.,4.0,15,2,2022,1,0,Very good phone at this price. Most of the features are available.
648,John,Narzo mobile,3.0,8,1,2022,1,0,Nice mobile. Sometimes it slow. Working fine after using one month
649,Arvind,This is a good mobile for this price,5.0,15,2,2022,1,0,Very good quality of fingerprint readerBattery life 😂 mast hai bhai
650,Saravanan L,N/a,3.0,14,3,2022,1,0,N/a
651,Rohit,Improve,1.0,12,3,2022,1,0,"Please improve your camera and touch, finger print"
652,Swet,"Phone is nice !but I don't got handset ,usb,mobile cover ,and bettry charge very slow !",3.0,25,1,2022,1,0,App use ke liye aacha he but gaming ke liye aacha nai he ! And also cemara is nice
653,Ediga.siddu,Battery is very good but back camera is not good,4.0,6,2,2022,1,1,
654,Ravikant Dolharkar,Battery,5.0,28,12,2021,1,0,Good & perfect model for use
655,Shahrukh khan,Camera quality is not good,5.0,4,1,2022,1,0,Best mobile but camera quality is not good
656,Rajeev,Ek no,5.0,8,3,2022,1,1,
657,Vivek Yadav,Phone is very slow,1.0,4,12,2021,1,0,"50 MP is just for name shake, camera pictures are worse than 2 mp"
658,Naveen chandra,Battery,5.0,4,2,2022,1,2,"The media could not be loaded.
                



 Good"
659,Ayush garg,oj,5.0,11,11,2021,1,0,ok
660,Deepak,Good,5.0,15,3,2022,1,0,👌
661,Ayush garg,ok,5.0,11,11,2021,1,0,ok
662,Jaiminkumar M Panchal,No service center in anand and within 4 month phone band and heat so poor quality,1.0,8,3,2022,1,0,No service center in anand and within 4 month phone band and heat so poor quality
663,Shivakumar Baraddi,Camera is not satisfied to me and when useing the phone started to hot 🔥,1.0,9,11,2021,1,0,Camera is not satisfied to me. And I when I was using the phone started to 🔥 hit
664,Sudhanshu Urkude,Nice phone,4.0,9,2,2022,1,0,Nice phone..... Great battery life....... A little bit heavy...... Camera is avg.
665,Esekkiyel,Overall good product,4.0,28,1,2022,1,0,Fingerprint sensor is fast and accurate...Battery life normal usages 2 days
666,Mohd Asif,Real me narzo 50A rear & front camera not working puchare date 04/11/2021 issues create 27/11/2021,1.0,11,12,2021,1,0,Low quality phone bad phone
667,Jetendra,"Pathetic camera ,8 MP is far better then this",1.0,11,2,2022,1,0,Pathetic camera pic quality ... Regretting ...Not a worth mobile
668,Sravan Kumar,Total Waste Phone,2.0,19,3,2022,1,0,No Camera Quality...Battery Heating After 5 minuts using
669,Subhajit Roy,Not satisfied,1.0,18,11,2021,1,0,Just ok
670,Ravi,Good not best,3.0,7,2,2022,1,0,Good not best
671,Navneet kumar,Excited,5.0,27,12,2021,1,0,Excited
672,Aditya,Worth it,5.0,28,1,2022,1,0,Fully satisfied with all features
673,Amazon Customer,Phone is damaged and I would like to return it.kindly help,1.0,17,12,2021,1,0,Seems to be second hand product.Replace it
674,Amit Tyagi,Fast and userfriendly interface.,5.0,9,2,2022,1,0,Best at this price.
675,Shishupaul,Good phone,4.0,2,1,2022,1,0,Nice mobile overall
676,pratap,Design is good,3.0,16,2,2022,1,0,Performance is moderate level for official and formal used only
677,Tridev Singh,Good,5.0,4,3,2022,1,0,"The media could not be loaded.
                



 Ok"
678,Ashok Ku Sahoo,Good quality,5.0,2,1,2022,1,0,Good quality
679,Shahjahan,Battery,2.0,11,2,2022,1,0,"Battery is not at mark,camera is ordinary,I think realme is not a right choice."
680,nirbhay,Battery backup owsome but camera quality not god,3.0,13,12,2021,1,0,"I like great battery backup , camera is not god"
681,Mangali Raja,Nice,4.0,10,12,2021,1,0,Nice product
682,CHANDAN KUMAR MAHTO,Good product,5.0,2,12,2021,1,0,Good product
683,Mahendra,Just good,4.0,6,2,2022,1,0,Good at this range
684,Shiv Kumar Pal,Performance iss best......my best discount fone,5.0,21,2,2022,1,1,I am impressed...be happy my dream Smart Phone.......I like it
685,Kaluva Sundara Ram,👍 good,4.0,31,1,2022,1,0,Super
686,surya pratap singh,Average,2.0,19,12,2021,1,0,Camera quality very bad but battery and other feature are good in this budget.
687,Muku,Good,4.0,19,12,2021,1,0,Good if you're looking a budget friendly phone
688,JAYKISAN KANNAUJIYA,Wow,5.0,25,11,2021,1,0,Nice realme brand
689,Bhabani,BestPhone,5.0,4,1,2022,1,0,Good
690,Vinod kumar sharma,Camera not upto the mark,3.0,25,1,2022,1,0,Camera picture is very low like 5 MP camera... other wise ok as budget mobile
691,Gazesuez,Love the phone,5.0,16,2,2022,1,0,Good phone battery is awesome but when it has lots of apps its lags sometimes
692,BALAKANNAN P,Worst,1.0,15,12,2021,1,0,Worst very hang
693,brijesh pandey,कैमरा बहुत खराब है  पैसा बर्बाद है इस फोन में,1.0,18,11,2021,1,0,कैमरा बहुत खराब है  पैसा बर्बाद है इस फोन में
694,sanjay kashyap,Great,5.0,12,12,2021,1,0,Good
695,Amazon Customer,Camera quality worst,3.0,18,12,2021,1,0,Camera quality too worsted. Not worth for our money so pls choose better one.
696,K R Umapathy,system slow,1.0,16,11,2021,1,0,need to analysis
697,Arun Gupta,Good mobile,5.0,24,12,2021,1,0,Very good mobile in this range
698,Saurav Kumar Mandal,Night camera is not so good.,3.0,31,12,2021,1,0,Night mood camera is poor. This is not right choice. You might be satisfied.
699,Jaswinder kaur,Happy,5.0,12,1,2022,1,0,Nice phone in budget go for it and received in a excellent packaging
700,chinmay kharat,Camera clarity is not nice,2.0,18,10,2021,1,0,Camera clarity is notnice as shown not even better it's clarity is very dull/ blur
701,shashi kanth,Nice,5.0,11,1,2022,1,0,Nice good
702,Vikas,Bekar phone bhai koyi na le,1.0,9,1,2022,1,0,Heg ho rha 1 mahina bhi nnhi huaa abhi phone ko to use me bhi 10din baki hai
703,Ankur Malhotra,Wow,5.0,30,1,2022,1,0,Very nice and value for money
704,josius moses,Very nice product,5.0,28,12,2021,1,0,Very nice
705,srihari,Just okay,3.0,20,12,2021,1,0,Just okay
706,Umesh Sharma,Nice product in low prices!!,5.0,23,1,2022,1,0,Good features/quality in low prices!
707,dorababu,Worst Camera,4.0,16,11,2021,1,0,Very very poor performance camera. Other than remaining ok.
708,K.venkat,Phone battery osm,5.0,10,1,2022,1,0,"I have buyed it for my mom, the was cool and she is happy with it ."
709,Souvik kumar saha,No back cover given in the box 😡😡😡,1.0,1,3,2022,1,0,There is no backcover present in the box worthless service from Amazon 😡😡
710,Shivam yadav,Worst camera,3.0,9,2,2022,1,0,All is good but camera is not up to mark.Picture quality is so worst.
