,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
1184,Koyyana srinivasa rao,In one plus brand this is best budget phone,5.0,20,3,2022,1,0,All features are good
1185,Amazon Customer,Gallery app  working very slow..,2.0,9,4,2022,1,0,Calls were go automatically mute
1186,Ramiz,Not good,1.0,11,4,2022,1,0,Dislike
1187,Radheshyam m.,Worst Phone,1.0,12,4,2022,1,0,"Worst Phone, please dont buy. Its Slow, also your internet speed will be slow in this phone. When you restart it, it will take few seconds to get ready. One Plus is not thats same brand as it was earlier."
1188,joon,Very good phone,5.0,3,4,2022,1,11,All good but heating prblm only
1189,Raju Natarajan,Camera was not good,4.0,12,4,2022,1,0,Photos in low light is not good and photos are little blur.. could not meet expectations..
1190,Ritesh,Missing Accessories,1.0,11,4,2022,1,0,"I have received this mobile with charging accessories, my problem is not resolved yet , please resolve my issue ASAP."
1191,Raju Natarajan,Camera was not good,4.0,12,4,2022,1,0,Photos in low light is not good and photos are little blur.. could not meet expectations..
1192,Radheshyam m.,Worst Phone,1.0,12,4,2022,1,0,"Worst Phone, please dont buy. Its Slow, also your internet speed will be slow in this phone. When you restart it, it will take few seconds to get ready. One Plus is not thats same brand as it was earlier."
1193,Ramiz,Not good,1.0,11,4,2022,1,0,Dislike
1194,Ritesh,Missing Accessories,1.0,11,4,2022,1,0,"I have received this mobile with charging accessories, my problem is not resolved yet , please resolve my issue ASAP."
1195,Rajnish Kain,Missing memory card slot,4.0,12,4,2022,1,0,Every thing is good but price range is little bit high 🙂
1196,joon,Very good phone,5.0,3,4,2022,1,11,All good but heating prblm only
1197,Amazon Customer,Gallery app  working very slow..,2.0,9,4,2022,1,0,Calls were go automatically mute
1198,Aditya Bayaskar,Good ☺️,5.0,11,4,2022,1,0,
1199,Ankit pande,Worth money,5.0,11,4,2022,1,0,The media could not be loaded.
1200,ramu,Sim Rejector Missing,4.0,9,4,2022,1,0,Sim Rejector missing in the Box
1201,Vikas,Mobile is osm,4.0,24,3,2022,1,0,
1202,Ravi pareek,Good quality,5.0,26,3,2022,1,0,Good
1203,Uday pratap,Very good product and camera quality is good,5.0,29,3,2022,1,0,Camera quality
1204,PUSHPRAJSINH VAGHELA,Phone is good but if you want it for camera please don't go for it,5.0,29,3,2022,1,0,Phone is good but if you want it for camera
1205,Surajit,Mobile Hitting problem.. network issue..,5.0,29,3,2022,1,0,Not expected hitting nd network problem..
1206,Aleem,Suberb mobile with awesome price,5.0,29,3,2022,1,0,Fringerprint feature is very good and battery capacity is also awesome but some how Camera quality is somewhat ok
1207,Abdul baqui,Ok good,5.0,30,3,2022,1,0,Good working
1208,Deepak sharma,Look is ossam buddy,5.0,30,3,2022,1,0,In the case of battery 8/10 but all over the phone in very good looking and light weight
1209,Ajit Khade,Worth for value!!!,4.0,31,3,2022,1,0,
1210,Anaysha Gautam,Very nice,5.0,30,3,2022,1,0,It's feature
1211,Ashish ku patel,Just Osm.....,5.0,6,4,2022,1,0,Just Awesome........
1212,prashanth ch,Not bad.  Battery life needs to improve in OnePlus mobile..,4.0,4,4,2022,1,0,Not bad. Battery life is bad
1213,Amazon Customer,Good,4.0,6,4,2022,1,0,Good
1214,Ravi,Good product,5.0,6,4,2022,1,0,Paisa vasool
1215,Ramesh,Waste of money,1.0,7,4,2022,1,0,Please do not purchase mobileVery bad mobile
1216,Prakash Vijay Kumar,Not Worth,1.0,7,4,2022,1,0,"Camera is pathetic,Battery is fine as we do for every new phone"
1217,Gulsan Behera,Best Handy mobile,5.0,7,4,2022,1,0,It's best for 22k for 6 gb and 128gb segment
1218,srinivas vemula,IMAZING,5.0,6,4,2022,1,0,SUPER
1219,Shubham Bhande,Camera quality is not best,5.0,20,3,2022,1,0,Camera quality is not best zooming mode is capture buler photos and battery backup is not good
1220,Manohar Kumar,Fantastic,5.0,20,3,2022,1,0,Beautiful product
1221,M.K.MOHAMED IYOOB,Found as good as claimed like,5.0,4,4,2022,1,0,Like every feature
1222,PUSHPRAJSINH VAGHELA,Phone is good but if you want it for camera please don't go for it,5.0,29,3,2022,1,0,Phone is good but if you want it for camera
1223,Aleem,Suberb mobile with awesome price,5.0,29,3,2022,1,0,Fringerprint feature is very good and battery capacity is also awesome but some how Camera quality is somewhat ok
1224,Akash Kumar,Fantastic quality,5.0,6,4,2022,1,0,Good camera quality and powerful battery
1225,Prakash Vijay Kumar,Not Worth,1.0,7,4,2022,1,0,"Camera is pathetic,Battery is fine as we do for every new phone"
1226,Sajith,Bought10 fones from Flipkart allgood nd I bought one from Amazon it's display is bleeding,3.0,6,4,2022,1,0,Display started bleeding the very next day. Local phone. Flipkart phones are better than amazon
1227,Gulsan Behera,Best Handy mobile,5.0,7,4,2022,1,0,It's best for 22k for 6 gb and 128gb segment
1228,Amazon Customer,Good,4.0,6,4,2022,1,0,Good
1229,Ravi,Good product,5.0,6,4,2022,1,0,Paisa vasool
1230,srinivas vemula,IMAZING,5.0,6,4,2022,1,0,SUPER
1231,Varun,5g mobile,5.0,1,4,2022,1,0,Gaming mobile no hang
1232,Farid Ansari,Pubg Lag And Device Hang Issue Recording Main Issue,1.0,1,4,2022,1,0,Pubg Lag And Device Hang Issue Recording Main Issue
1233,Madhurjya,Awesome smartphone 🤩,5.0,25,3,2022,1,0,Must buy
1234,sudipta chatterjee,"Photography clear, battery back up avarage",5.0,25,3,2022,0,1,"Nice phone, photography is clear, hanging problem sometime, battery back up avvarage,charging very fast. over all is good not for best."
1235,sanoj kumar,Good product,5.0,24,3,2022,1,0,"The media could not be loaded.
                



 👍"
1236,Vikas,Mobile is osm,4.0,24,3,2022,1,0,
1237,Uday pratap,Very good product and camera quality is good,5.0,29,3,2022,1,0,Camera quality
1238,Surajit,Mobile Hitting problem.. network issue..,5.0,29,3,2022,1,0,Not expected hitting nd network problem..
1239,Amazon Customer,Mainly network issue on this mobile and frequently signal dropping please don't buy this,1.0,30,3,2022,1,0,"Worst product very frequently signal dropping, I found this is mobile defect.Don't buy this product"
1240,Anaysha Gautam,Very nice,5.0,30,3,2022,1,0,It's feature
1241,Ajit Khade,Worth for value!!!,4.0,31,3,2022,1,0,
1242,Bharat Singh panwar,Phone,2.0,3,4,2022,1,0,Amazing product
1243,M.K.MOHAMED IYOOB,Found as good as claimed like,5.0,4,4,2022,1,0,Like every feature
1244,Prince Singh,Good phone,5.0,2,4,2022,1,0,"Thisbis really a good phone, charges vary fast and camera is awasome."
1245,Amazon Customer,Good phone but call pic karne main dikkat ho ti hai,4.0,2,4,2022,1,0,Like
1246,Amazon Customer,Good value of money,5.0,3,4,2022,1,0,"Latest technology, powerful battery"
1247,prashanth ch,Not bad.  Battery life needs to improve in OnePlus mobile..,4.0,4,4,2022,1,0,Not bad. Battery life is bad
1248,Rahul,best value,1.0,14,4,2022,1,1,good and handy phone with a great brand value
1249,Dsb,This is average phone and costwise it is too high. Camera quality is not at all satisfactory,3.0,15,4,2022,1,0,Processor is too slow and interface opration is  very cumbersome and difficult.
1250,iman paul,Really good,5.0,15,4,2022,1,0,This is the first time I am using one plus and i will not be going back to any other brands. It is a completly different feeling when you use this phone.
1251,Sourav ghosh,Avg product,5.0,17,4,2022,1,0,Average product
1252,Aftab Ahmad,Awesome,5.0,19,4,2022,1,0,"The media could not be loaded.
                



 Camera is good Battery is good Fingerprint is good Phone looks very good"
1253,Sathish,Battery capacity is very low,2.0,15,4,2022,1,0,Battery capacity is very low
1254,Nandkumar Surve,Some time it is working slow... like System got hanged somewhere,2.0,16,4,2022,1,0,Some time mobile is not working....or got hanged..
1255,Haribabu,Best quality in nominal price,5.0,14,4,2022,0,0,"Good performance in all aspects like camera,battery ,browsing speed ,display quality.Looking nice and very handy mobile from one plus"
1256,Amazon Customer,GOOD PERFORMANCE,5.0,15,4,2022,1,0,I RECEIVED THE ORDER ONE DAY BEFORE THE DELIVERY DATE;  THE PRODUCT PERFORMANCE WAS TOO GOOD.  BATTERY LIFE WAS LITTLE BIT LOW. BUT WE HAVE A PROVISION OF SPEED CHARGING FACILITY. SO IN 20 MINUTES; 80% CHARGING WILL BE REFILLED.  SO THERE WAS NO POINT OF ISSUE REGARDING THAT PART.  ABOUT THE SPEED AND QUALITY OF CAMERA WAS UPTO THE MARK.  I SUGGEST ALL THE REVIEW READERS WERE THAT YOU CAN BUY THIS PRODUCT.
1257,mukeshkumar,Good phone,3.0,20,4,2022,1,0,Good phone
1258,Shree Progress,Good Camera / Battery / Soft Touch option,5.0,20,4,2022,1,0,"Good Camera / Battery / Soft Touch option, only thing we have to be careful full body with glass finish. No scratch resistance"
1259,KESHAV SHARMA,value of money,5.0,22,4,2022,1,0,overall performance are good
1260,Mahesh Kumar Verma,Battery backup low but all features ok,4.0,21,4,2022,1,0,"The media could not be loaded.
                



 Good"
1261,Dipanjan Chakraborty,"trustworthy, good looks, never hang, glossy finishing, happy with it",4.0,25,4,2022,1,0,battery life needs to be improved
1262,Priya sharma,Totally waste of money,1.0,26,4,2022,1,1,Only paise khane wala product hai kuch bhi acha nhi hai isme featured ke naam pe nokia 1100 hai maine toh paise barbaad kar liye ab Amazon se kuch nhi le chor hai sabke sab
1263,mukeshkumar,Good phone,3.0,20,4,2022,1,0,Good phone
1264,Amazon Customer,Not good Phone..Waste of money.. Don't buy,1.0,27,2,2022,1,1,Don't buy
1265,Dheeraj Yadav,Good phone in this Price,5.0,23,4,2022,1,0,Good Phone in This Price
1266,KESHAV SHARMA,value of money,5.0,22,4,2022,1,0,overall performance are good
1267,Vijay Kumar Dubey,Bahut bahut badhai hai,5.0,22,4,2022,1,1,Battery thodi kam amej ki hai Bus aor sab theek hai
1268,Mahesh Kumar Verma,Battery backup low but all features ok,4.0,21,4,2022,1,0,"The media could not be loaded.
                



 Good"
1269,Prem P,"Like premimum feeling,upgraded android",5.0,23,4,2022,1,0,"The media could not be loaded.
                



 In my case battery drainage issue,but same device my frind no issue.Overall a superb experiance"
1270,Rohit Kharivale,Great mobile,5.0,27,4,2022,1,0,Just the battery life should be made better
1271,Niyamathullah,Build quality,4.0,27,4,2022,1,0,Proformane is good..but build quality need to improve...compare to Nord 2 ..CE2 is not worth to by in 25k
1272,Francis Xavier,Good,5.0,26,3,2022,1,0,65 watt fast charging was amazing performence and display quality also very good
1273,Anees,Awesome mobile,5.0,27,3,2022,1,0,Quick charging and finger print unlock much like and very nice camera
1274,Amazon Customer,Nice product..,5.0,28,3,2022,1,0,"Nice product, and delivered so quick..Thank you Amazon"
1275,Himanshu Baghel,Perfect phone in this budget,5.0,28,3,2022,1,0,Perfect phone in this budget
1276,Prakash Kansurkar,Simply awesome!,5.0,28,3,2022,1,0,"Light weight, Fast charging, Good camera quality and battery backup."
1277,Gagan Preet Singh,Little compromise with battery life else everything is good in this phone.,4.0,27,3,2022,1,0,Battery life is little compromise rest everything is good
1278,Rinku meena,कैमरा की गुणवत्ता खराब है,3.0,31,3,2022,1,0,कैमरा की गुणवत्ता बहुत खराब है
1279,JERALD JOY,"Heating problem, and battery drains too fast",1.0,30,3,2022,1,1,"Battery is not good, wont last a day, drains too fast and also heating problem present"
1280,Pravinkumar sheregar,Value for money,5.0,31,3,2022,1,0,Value for money product
1281,Tekchand sharma,After Using 3 days.,5.0,29,3,2022,1,0,1. Camera is very good as expected in this price range .2. Battery life is excellent as expected it will charge full in just 16 min.3. Processor is excellent.4. Overall phone is excellent go for it.
1282,Tabrez Shaikh,CAMERA QUALITY IS NOT BEST BUT PHONE IS OHHK,4.0,21,3,2022,1,0,THE CAMERA QUALITY IS NOT FAIR BUT PHONE IS OHHHK NO PROBLEM ALL SO GOOD ...
1283,Provas Paul,Good quality,5.0,20,3,2022,1,0,
1284,HAIDAR ALI,Problem arises,1.0,20,3,2022,1,0,"Hitting problem, Camera not upto the mark, Battery Draining problem"
1285,Pavan Kale,Sirf brand ke naam per phone mat le lo Khali brand hi brand Nahin rahata Hai,1.0,22,3,2022,1,1,Third class quility
1286,ANKIT RASTOGI,I think this is best choice under this price as brand,5.0,16,3,2022,1,0,Speaker is loud but single speaker instead of stereo speaker should have otherwise all is well
1287,Akash patel,NICE MODEL CE 2,5.0,22,3,2022,1,0,WEIGHT LOSS PHONE
1288,Asif Jamal,Good phone with all latest features. The best part is the portability and camera quality.,4.0,25,3,2022,1,0,"Little confusion in locating the app driver files, storage location."
1289,kaldar patel,Mobile not good,1.0,24,3,2022,1,0,Mobile is not good very bad camara Quality and automatic on DND mood
1290,dheeraj yadav,Gatiya ph,1.0,29,3,2022,1,0,Ghatiya ek dam faltu ph h bhai logo mt lena
1291,Kanhaiya Choudhary,working performance is good,5.0,29,3,2022,1,0,Very good Phone . valuable of money.
1292,Manu,Charging problem,1.0,21,3,2022,1,1,"Default piece Charging problem very slow charging, taking 3+ hours to be full charge, but should be in 30-40 minutes full charge.I raised complaint within return period time but  Amazon agents not taking seriously, agents given ok report without visit (fraud report). Plz replace my piece."
1293,Rahul Goud,Phone is very awesome 😊,5.0,2,4,2022,1,0,The media could not be loaded.
1294,Karansingh Pawar,Good phone and average camera,5.0,23,3,2022,1,1,Good looking phone.Bought it for my father.Performance is good.Battery backup is average.Camera average.
1295,USMAN SHAIK,Good,5.0,22,3,2022,1,0,Good
1296,Bhupendra singh,Good,5.0,22,3,2022,1,0,
1297,ALOK KUMAR,Battery,3.0,22,3,2022,1,0,Batter life
1298,Avishek Saha,Awesome 1+,5.0,23,3,2022,1,0,"I have used this mobile of 8gb ram for a month. For 1+ fans, this mobile is awesome at below 25000 price, this mobile looks stylish, performance is too fast, graphics is awesome for high end games. As this mobile is a 5g mobile and if your budget is Rs20000-25000, you should buy this mobile. In box it does contain a fast charger."
1299,Munisai,Super,5.0,22,3,2022,1,0,Super mobile
1300,Anisha K.,Battery life: i charge the phone once a day.,5.0,1,4,2022,1,0,"Camera is okayish, although the night mode and slow mo is quite cool, battery life is very long after long screen hour, lasts almost 24 hours (for me), in hand feeling is quite good, only the ringer button is absent and i literally could not figure yet how to make my phone in silent, it only switches between ring and vibrate. Otherwise till now good experience. Lookwise also it's really classy,."
1301,Rahul Goud,Phone is very awesome 😊,5.0,2,4,2022,1,0,The media could not be loaded.
1302,Abhishek G.,PLEASANT EXPERIENCE,4.0,5,4,2022,1,0,So far so good.Hope to continue like that.
1303,JERALD JOY,"Heating problem, and battery drains too fast",1.0,30,3,2022,1,1,"Battery is not good, wont last a day, drains too fast and also heating problem present"
1304,ajay.c.belavi,Very good,5.0,7,4,2022,1,0,Very good
1305,Rajan Sharma,Average,3.0,7,4,2022,1,0,Overall Average
1306,K. ravikumar,Nice mobile,4.0,26,2,2022,1,0,Nice but os 11 improve os 12 better nice
1307,Chirag tewatia,BATTERY LIFE,1.0,12,4,2022,1,0,BACK CAMERA AND BATTERY LIFE
1308,Amazon Customer,Good choice under 25K segment... you can go for it,4.0,12,4,2022,1,1,"Mobile looks awesome and slim grip is good, camera is average, feel good in hand but back glass is still a problem in summer time as it looks very cheap when you see lots of finger prints on it with very less use.Every thing is fine but the best part is battery charging it just takes only 30-32 minutes to charge 100%Overall experience is good with this mobile."
1309,TARIQUE Anwar,Go for 8 gb variant as 4.5 gb ram is always used,4.0,11,4,2022,1,0,Go for 8 gb variant as 4.5 gb ram is always used
1310,Abhishesh kumar,👌,5.0,13,4,2022,1,0,👌
1311,TARIQUE Anwar,Go for 8 gb variant as 4.5 gb ram is always used,4.0,11,4,2022,1,0,Go for 8 gb variant as 4.5 gb ram is always used
1312,Abhishesh kumar,👌,5.0,13,4,2022,1,0,👌
1313,A S N N D Prasad,Good mobile,5.0,15,4,2022,1,0,Nice mobile
1314,Siyad,Nice mobile,4.0,17,4,2022,1,0,"It is very easy to use, nice camera"
1315,Neeraj Kanojia,Unable to use third party Call recorder.,1.0,18,4,2022,1,1,I dont know but the setting keeps on changing ...Also you cannot use third prty call recording app in this phone. it wont allow permission..and the inbuild call recoirder shouts when you start call recording.....This is default features on phone...so please take care while buying the phone...
1316,Amazon Customer,Pefect phone at mid range.,5.0,11,4,2022,1,0,"Phone is worth the price.. Camera is good, processor is nice all good its just the battery dies every fast."
1317,Aditi J.,Great phone to have,5.0,11,4,2022,1,0,Has everything you could need for daily usage. Looks good too
1318,ranjeet kumar,"Nice display, battery & charging, camera and operating system.",5.0,10,4,2022,1,0,Not any.
1319,Rahul Shukla,Bad phone,1.0,11,4,2022,0,0,"One plus has a big time display problem. It was working fine, suddenly screen started to turn black. So many people i know have faced same issue. Their displays are also expensive. Not recommended."
1320,Jonathan,Amazing phone,5.0,10,4,2022,0,0,"Camera quality very good. Battery runs out fast but it charges also pretty fast , that's not a problem the problem is such a expensive phone should give a head phone with it ."
1321,Anirban Roy,Classy phone,5.0,13,4,2022,1,0,A good phone with classy looks. You get what you pay for. The camera could be a little better. Otherwise its all perfect.
1322,Amazon Customer,Simply superb used after one moth bettery good and can is good ram is good,5.0,14,4,2022,1,1,Simply superb used after one moth bettery good and can is good ram is good
1323,Mallikarjun .c,Money waste not worth,1.0,14,4,2022,1,0,Waste money waste
1324,Amazon Customer,Speaker sound burst,4.0,13,4,2022,1,0,"Speaker sound burst so i order for replacement, other all is good."
1325,Gayathri,Audio jack not working,1.0,8,4,2022,1,1,"Its not been many days I bought the phone , I faced the issue with audio jack. I thought of enjoying the audio personally by attaching the earphones, but no sound i can hear. Initially I thought earphones were the problem and i try to change them. But there is no use. I try to restart the phone with the earphones plugged in, this time there is some improvement that the audio jack started working, but as soon as I unplugged the earphones, the speaker is not working. Also microphones are also not working.Adding to above, I started using the phone nowdays as a hot pack to relieve my pains. A good relief for me. thanks to One plus for the multipurpose. It is mentioned that average time to charge the phone is just 15 minutes with 65W charges, but my phone is taking almost an hour to get fully charged."
1326,Chinna naik,Ok good one,5.0,8,4,2022,1,0,Good perfomance and good battery life
1327,Jonathan,Amazing phone,5.0,10,4,2022,0,0,"Camera quality very good. Battery runs out fast but it charges also pretty fast , that's not a problem the problem is such a expensive phone should give a head phone with it ."
1328,Gourav Verma,Good phone,5.0,10,4,2022,1,0,"Good battery,good fingerprint,good camara"
1329,TARIQUE Anwar,Go for 8 gb variant as 4.5 gb ram is always used,4.0,11,4,2022,1,0,Go for 8 gb variant as 4.5 gb ram is always used
1330,Abhishesh kumar,👌,5.0,13,4,2022,1,0,👌
1331,Tekchand sharma,After Using 3 days.,5.0,29,3,2022,1,0,1. Camera is very good as expected in this price range .2. Battery life is excellent as expected it will charge full in just 16 min.3. Processor is excellent.4. Overall phone is excellent go for it.
1332,Amazon Customer,"Camera quality could have been better,",4.0,19,4,2022,1,0,"heats up slightly, played pubj on it for 1 hr, Dilivery partners  resulted  in delay of product still would say better mobile in the  range of 8gb."
1333,Bhavesh vaja,Velue for money,4.0,18,4,2022,1,0,Best quality
1334,BHASKAR PANDEY,Very useless phone. its camera is so crap,1.0,18,4,2022,1,0,Bad experience ..poor quality camera
1335,Karuppan R,Excellent,5.0,21,4,2022,1,0,I like it phone
1336,Rajendra prasad,Amazon service is very bad they don't solve my problem with this product .,1.0,20,4,2022,1,0,This product is not satisfied heating problem and sound quality is not satisfied
1337,Rajesh palli,Fast charging not working,3.0,20,4,2022,1,0,65w supervooc fast charger not workingIt takes 1 hour to charge
1338,Seven Eleven Enterprises,Battery Backup is very poor.,3.0,24,4,2022,1,0,I'm not satisfied to take with battery backup.
1339,C S,Overall not worth for money,1.0,24,4,2022,1,0,"I have updated this phone in exchange of oppo f11 pro.It was totally worst decision. It has heating issue after video recording of 30mins.Display is good, battery backup is good .Rest everything in these phone is pathetic.Think before spending lots of money in this."
1340,sk md asif,Phone is good but battery quality verry bad,4.0,21,4,2022,1,0,Phone others quality is good. ButBattery quality verry verry bad.One time Full charge battery life 6 to 7 hours  .One day two times charge this phone
1341,Antim M.,Not Up to Mark,2.0,21,4,2022,1,0,As per hope it's not good as battery backup is just for 12 hrs how we can manage
1342,Rachit chaturvedi,Not a good product,2.0,23,4,2022,1,0,"Previously I am using poco F1 and after using this product , i could say it's not value for money product, face unlock finger print scanner and camera all are main key feature are not good as compare to poco F1.  Don't waste your money to buy this phone."
1343,Megalai,Worst experience,1.0,24,4,2022,1,0,"Very worst mobile..I never felt OnePlus Mobile feature will be so worst comparing to this model redmi 100%times better than this , since I m using more than year no battery heating  issue ,camera quality also very good 👍..."
1344,Md Asif Zaman Ansari,Best In Class Build Quality,5.0,23,4,2022,1,0,Really liked the display that One Plus Offers with Optical Fingerprint Reader under this price bracket. Also the camera seems very fine under low lighting conditions.
1345,Dipak Tijare,No satisfied,3.0,24,4,2022,1,0,Camera not good
1346,Karan,Worst OnePlus phone ever.,1.0,25,4,2022,0,0,It's slow. The processor sucks. It lags a lot. Gets reboot automatically anytime. They have compromised the processor for cheaper price.
1347,SYED MUBEEN SHAH,"Some problem in viewing messages, contatcs & dailer app while searching",5.0,25,4,2022,1,0,"Best in this range for sure, need to improve bsic failings pad contacts & messaging while searching for anything, our search is delayed as we need to open separate contact section instead searching from dailer pad"
1348,Chintan,Nice,5.0,27,4,2022,1,0,Very nice
1349,Ankush Kashyap,Oneplus always provide best performance,4.0,27,3,2022,1,0,Oneplus always provide best performance
1350,Manjunath Naik,Overall decent phone,4.0,29,3,2022,0,0,"Battery charging is fast as it comes up with 65watt chargerCamera quality is not too good but decent, takes good pictures and videosIt doesnot have video stabilityFunctioning is smoothOverall okLooks good"
1351,mahesh gupta,BAD bakwas,1.0,30,3,2022,0,1,Maja nahe hai camera bad battery bad hang calll bad hang calll bad battery bad bad bad bad bad bad
1352,Umashankar Chaudhary,Fair,3.0,29,3,2022,1,0,Adequate
1353,pankaj dwivedi,Camera review,1.0,30,3,2022,1,0,Camera was very poor compare any other brand mobile under 10000
1354,Amazon Customer,Best mobile ever in this range.super,5.0,26,3,2022,1,0,Very good mobile.. amazing features amazing touch screen experience.good camera..bettry and sound superb..i m very happy to buy one plus nord ce 2 5g..thanku Amazon for super fast delivery..
1355,Amazon Customer,Other then camera it's good. Worst camera clarity,4.0,28,3,2022,1,0,Totally I will say worst product from one plus...don't buy
1356,Skhussian,All is good,5.0,27,3,2022,1,0,Good camera quality best value for money love OnePlus.......TQ...
1357,Aditya charate,Pocket friendly smartphone,4.0,29,3,2022,1,0,This is entry level smartphone from OnePlus. Don't expect magic out of the box. This phone is for those who don't expect much from an entry-level phone.The camera app in this device is very good. The AI function in camera is working fine. Colors don't look natural in HDR mode. The tripod mode is useless without a tripod. Video stabilization is very good.
1358,Ramesh M Vishwakarma,Ausum phone is this price range,4.0,30,3,2022,1,0,"It is very good phone in this price range good camera quality, very good finger print reader overall very nice phone i would really recommend this phone"
1359,Biswa,Good Midrange Phone from best OS providing company,5.0,29,3,2022,0,0,"it is an extremely good phone for day-to-day use. no issues at all. The camera is ok, the processor is beast, and OS unbeatable"
1360,Ankita Vaishali,I got the leather textured green phone,5.0,29,3,2022,1,0,I got the leather textured green phone and I absolutely love it. Love the colour. Love all the features.
1361,N Saravana Kumar,Good,5.0,20,3,2022,1,0,Good
1362,umesh kumar,Superb,5.0,23,3,2022,1,0,It is pretty nice device
1363,Mukesh Rout,Awesome Performance 👌👌,5.0,22,3,2022,1,0,Everything is Good as Per Price...
1364,Brijesh Singh,Smooth working and good looking phone,5.0,22,3,2022,1,0,
1365,UMESH KUMAR,"Overall good,",4.0,21,3,2022,1,0,"Good phone but there areSome problems as low proximity sensor, Disappointing Google dialer, low Detailing in camera.Good processor..."
1366,Niraj,About gaming,4.0,23,3,2022,0,0,Bhai 25000 me isse acha option nhi milega aapko wo b one plus jese brand ka must buy... Camera is avg and pub g bindass kheloo
1367,Jeet,Only name nothing else,4.0,31,3,2022,1,0,"3rd grade camera, display quality like 12k phone. If only you want to show brand logo then go and get."
1368,Amazon Customer,Earphone problem with gsm call,1.0,2,4,2022,1,0,"Returned twice as this phone is faulty. You cannot hear the voice of caller properly on your normal call.. whatsapp call are fine .. I returned...and in the new piece , same problem..returned again...Tha ks Amazon for your customer support."
1369,Aditya charate,Pocket friendly smartphone,4.0,29,3,2022,1,0,This is entry level smartphone from OnePlus. Don't expect magic out of the box. This phone is for those who don't expect much from an entry-level phone.The camera app in this device is very good. The AI function in camera is working fine. Colors don't look natural in HDR mode. The tripod mode is useless without a tripod. Video stabilization is very good.
1370,Pravin K,Good Battery Life but camera quality should be improve,4.0,31,3,2022,1,0,1. Battery life is GOOD.2. Front camera should be better.3. Light weight & slim body.4. No heating issues so far.Overall a good buy for mid level budget.
1371,Brijesh Singh,Smooth working and good looking phone,5.0,22,3,2022,1,0,
1372,PARTH,1st tym OnePlus buyer with lot of expectation BUT RESULT 0,2.0,24,3,2022,1,1,Dislike
1373,Santanu bar,Battery 🔋 backup very bad👎👎,1.0,25,3,2022,1,1,Don't waste your money👎. 4500battery backup very bad. releme 9pro better than OnePlus Nord ce2.
1374,umesh kumar,Superb,5.0,23,3,2022,1,0,It is pretty nice device
1375,Devaram,AEK dam dekar,1.0,1,4,2022,1,0,Bed camera qlety
1376,Madhan AN,Amazing,5.0,2,4,2022,1,0,Everything is good
1377,Sanjay D.,Sanjay,4.0,5,4,2022,1,0,Nice fone. Good bataty back up
1378,Mohammed Aaraf Shaikh,Nothing like other OnePlus Phones,2.0,6,4,2022,1,0,Finger print sensor is not fast.Issues with data and wifi connectivity.Every screen ..even file manager takes time to load everytime.Suddenly the phone resets to the homescreen anytime.Nothing like other OnePlus Phones.They reduced the quality with the price
1379,chiranjeevulu,Battery issue,3.0,6,4,2022,1,0,This phone heating while use and also while charging.
1380,Aravind kumar,Good,4.0,2,4,2022,1,0,Over all its good
1381,Aravind kumar,Good,4.0,2,4,2022,1,0,Over all its good
1382,Devaram,AEK dam dekar,1.0,1,4,2022,1,0,Bed camera qlety
1383,Keddy,Good phone but average camera,4.0,2,4,2022,1,0,Sab badhia hai bas camera thoda better ho sakta tha
1384,Jeet,Only name nothing else,4.0,31,3,2022,1,0,"3rd grade camera, display quality like 12k phone. If only you want to show brand logo then go and get."
1385,Amazon Customer,Best mobile ever in this range.super,5.0,26,3,2022,1,0,Very good mobile.. amazing features amazing touch screen experience.good camera..bettry and sound superb..i m very happy to buy one plus nord ce 2 5g..thanku Amazon for super fast delivery..
1386,Pravin K,Good Battery Life but camera quality should be improve,4.0,31,3,2022,1,0,1. Battery life is GOOD.2. Front camera should be better.3. Light weight & slim body.4. No heating issues so far.Overall a good buy for mid level budget.
1387,Amazon Customer,Earphone problem with gsm call,1.0,2,4,2022,1,0,"Returned twice as this phone is faulty. You cannot hear the voice of caller properly on your normal call.. whatsapp call are fine .. I returned...and in the new piece , same problem..returned again...Tha ks Amazon for your customer support."
1388,Gagan Thakur,Owasome phone,5.0,3,4,2022,1,0,Owasome phone by one plus with bugdet .
1389,Madhan AN,Amazing,5.0,2,4,2022,1,0,Everything is good
1390,Eswar Mohan,It's not been a month and i don't know why I feel a lumb back of my phone,1.0,6,4,2022,1,0,It's not been a month and i don't know why I feel a lumb back of my phone. And slight bend could it be battery swelling up????
1391,Mohd Nizam,Yw mobile us karne par bhut garm ho rha hai 5 mint use kiya bhut heet ho rha hai,1.0,5,4,2022,1,0,Best off money this phone
1392,Pravin,Awesome phone,5.0,7,4,2022,1,0,The phone is great its camera quality and performance is best for its price point but for some reason it seems the battery drops buy 4 to 5 percent every night even if i turn of all functions in the phone
1393,Nathanael Mcgavin,One of the best in price range,5.0,14,4,2022,1,0,Love it. But finger print sensor is a bit hit or miss at times.
1394,ravi singh,One plus team need to do work on heating issue of the phone,4.0,13,4,2022,1,0,Heating issue
1395,RAJU,Great product by oneplus.,5.0,12,4,2022,1,0,It's a wonderful device and amazing features.
