,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
420,sakir,Better than expected,4.0,1,9,2021,1,2,I waited for green wood colour and I am really happy that I did. Green colour looks stunning with that leathery back. Battery backup not bad since I'm not a gamer. Camera impressive lots of options. Only issue I found is that display is not very bright and HDR not supported on Netflix.
421,Aanand Jog,Overall not upto the mark,3.0,19,12,2021,1,1,"One plus has to keep it's quality best. But they failed to do it with this phone. My gorilla glass started unsticking from one side. Rest also not up to the mark. Previously I was having 1+3t, it was a nice phone but this phone does not satisfied me."
422,Purnendu Chakrabarty,Expected much more than this,3.0,19,8,2021,1,1,I've been using the device since last one month.Overall experience was pretty decent.Built quality is good front side and back side are made of glass. But frame is made of plastic.Finger print and facelock works smoothly.Lets talk about the camera of this deviceCamera is decent but the UI is not that good. Shutter speed is pretty smooth but camera quality is not good enough considering the specs and price point. It automatically applies beauty mode on the human subjects which is a major setback of this device i think. And the selfie shooter is also good in outdoor conditions but in low light it captures less details.Battery performance is quite impressive it lasts almost a day on heavy usage. Overall connectivity and if you ask me about the speed i would say I'm satisfied with the overall speed and performance.Dear one plus team please improve camera performance.
423,Kedar Nath Tripathi,Auto call record is absent for saved number.,3.0,12,8,2021,1,1,I dislike product because there is lack of many programs such as there no auto call recorder for saved numbers and for unknown numbers it speaks loudly that your call is being recorded.Selfie camera is not good as per the expected 32 megapixel camera. File manager is not in a proper way so that you could find your send or receive files on telegram and WhatsApp app. As I am first time user I am unhappy with performance till now after 10 days of use. Though I can replace my mobile within the period but I was checking it so that in future I should buy updated version of oneplus or not.My e-mail address is -knt1.goodboy@gmail.com
424,Anirban Paul,The perfect phone in 30k range considering the brand value,5.0,3,8,2021,1,1,"After 3 days of use!!1. Took some some to complete the initial updates!2. Once initial updates are completed, you can't fasten your belt and start the amazing journey.3. Really easy to transfer data and contacts from old phone to Nord.4. Amazing fingerprint and face unlock system.5. Sound quality is just superb with dual speaker!!6. Charges really fast!! With data on, it charged 40% in 12 mins.7. Camera is again!! Pretty cool.. though it could've been a little better!!Overall, it's a really awesome buy in 35k.Thanks to my HDFC offer, got a discount nof ₹1750"
425,sara Iqbal,Worst experience of OnePlus,3.0,10,8,2021,1,1,Firstly I heard a lot about OnePlus and even used OnePlus 6t which was fab.But after buying with 24hrs of use I feel it's s wasteBattery gets drained 50% within 2-4 hrs without using any gaming app or entertainment appsFingerprint reader doesn't detect easily which is very frustratingCompletely disappointed
426,Jaya prakash,Never settle down for camera,5.0,10,11,2021,1,0,"The media could not be loaded.
                




   I'm changing my review after using around 5months and had a very great time with this monster.Here are my few observations after using 5months.CAMERA:- You can see the pictures in my review if you are considered with camera. 4.5/5PERFORMANCE:- I don't have any much technical knowledge on mobiles,but the way when i using this devil it makes me feel soo comfortable. 4.5/5GAMING:- When i played game battery is like holding for 4-6 hours till it get drain. 4/5BATTERY:- Here it comes the main part. when you are in journey if you feel like you phone got drained, when a bus stop for 5mnts even it is more for this, within 5mnts of time you can charge upto 30percent by this you can see how fast it get charged and it stays long enough. 4/5In my experience im felt very happy with OnePlus THANKS FOR SUCH A GREAT PRODUCT WITH MID RANGE.Personal Rating :- 4.7/5"
427,Preeti,So far its good,5.0,15,8,2021,1,0,Good device in this price range with very good camera n smooth experience n display is brilliant. Only negative things i found are1. Battery life is so so not that bad though but not that good either. Only positive thing is phone is charged fully in half an hour2. Netflix is not in HDR though phone supports that. I hope further updates solve this issue soon
428,Nafees Hussain,Amazing phone with clean OS,4.0,10,9,2021,1,1,Camera and Multimedia setup is just wow in the device it clicks awsome pics and u can enjoy multimedia with its stereo speakers gives u enough sound to enjoy and a very special mention to its 50 MP Sony sensor which clicks really good images in low light.coming to its low point is its battery backup as it can give u a day full of charge in minimal usage but if you a gamer than you might have to charge ur phone twice but this issue can be covered by its capability to charge ur phone in just 30 minutes by its warp charge technology overall a good purchase for 30k
429,umesh p,"Worst product, Heating & lagging issue with basic use",1.0,11,10,2021,1,1,"I lost my hard earned money for this worst product. Earlier iam a realme 2 pro user, with lot of hopes i purchased this premium phone. But my realme 2 pro is far better than this.1) Heating issue with very moderated use2) phone lagging3) battery draining issue4) front came exposure is worst.Out of all, the heating issue is i couldn't accept from oneplus.Please anyone suggest better solution to get rid"
430,Siddharth,Great phone with glitchy software - iPhone users planning a switch pls read this,2.0,6,9,2021,1,0,"Bought this phone (12 GB RAM, 256 GB ROM, Android version 11, Oxygen OS) a month back, switching from an iPhone 6S. Here is some honest feedback after using it for a month. Especially for iPhone users planning to switch to it, think before you leap:𝗣𝗿𝗼𝘀1. The best feature of the phone is its super fast charging. It goes from 0 to 100% in 35 mins. I doubt too many other phones even come close. I ignore all else just due to this.1. The best feature of the phone is its super fast charging. It goes from 0 to 100% in 35 mins. I doubt too many other phones even come close. I ignore all else just due to this.2. The performance is good (as it ought to be with a 12 GB RAM), and works fine with multiple apps open. But honestly, I received the same kind of performance even with my iPhone 6S, bought in Oct 2015, which is mindblowing.𝗜𝘀𝘀𝘂𝗲𝘀 - 𝗺𝗼𝘀𝘁𝗹𝘆 𝘀𝗼𝗳𝘁𝘄𝗮𝗿𝗲 𝗿𝗲𝗹𝗮𝘁𝗲𝗱 - Not sure if these are Android issues or Oneplus flavour related1. Notifications: This is one of the major problems in the software - notifications just pop up and vanish on the switched off lockscreen, even if you try to click them.A) All apps download with notifications on by defaultB) You can't just click on a notification while it is on the lockscreen and open it. You have to click twice for some strange reason and then unlockC) If you are using your phone like a business phone, you have an app like Outlook on it. So even the Calendar notifications disappear, which is a major issue - there is no option to ""snooze"" it or ""dismiss"" it. You have to just remember that this sound means calendar notification and then go to Calendar app2. Face and Finger unlock - Face unlock is moody. Even though I have set it up for auto unlock, often it doesnt unlock and I have to use the finger unlock. Finger unlock is great but has a 5 to 10% failure rate, but only if you havent placed your finger in the perfect position.3. Calls: While a call is going on (while using a bluetooth device), the screen goes dark after some time, and if you hit the power button (because you need to access some other app) the call gets cut off. I realised this is a setting, changed it. The issue is still there though.4. Switching from iPhone to Android - real life nightmare. The Cloning software on the OnePlus is of no use. Only your contacts can be smoothly transitioned by making a vcf file from iCloud and uploading to your gmail account. Not so easy for iPhone calendar - better to switch all calendar entries to Outlook, and then open them on the Outlook calendar on the new phone. Forget about whatsapp messages transfer. There is no free app for this, I used a paid app from Wondershare, worked well, but lost all my broadcast groups. Ditto for sms messages, only paid apps available, I didnt even try.5. Screen brightness - the screen brightness auto adjusts to a low setting, even if you dont want it, and even if it isnt needed. Extremely annoying.6. Battery: The first few days, the battery lasted a whole day after charging. However, after a month of heavy usage, I think I am seeing a slight deterioration in battery life, and I need to charge in the evening once.7. Google assistant - inconsistent, not as smooth as Siri.8. Dictionary shortcuts - I used them in iPhone, such as tbr for Thanks and best regards. But on this phone, I have set them up, but after one or two days they stopped working for some strange reason, and still not working.9. Photo gallery app doesnt even have a facility to add Favourites.Whew, these are the ones I could recall. Net, net, I would strongly recommend that iPhone users stay with iPhone and ditto for Android. The change is extremely stressful, and the stress doesnt reduce much with time."
431,chaitanya,PERFECT MID-RANGER !!,4.0,1,9,2021,1,1,"Great phone in the segment... using it since a month now ...camera quality is the flagship level here and dimensity 1200 AI processor plays a great role in gaming and other day to day jobs....yes, i must say i m not fully satisfied with battery life as it is slighly on the lower side, which is bearable enough...now speaking about the speakers, u would jst enjoy playing game and listening music.... VERDICT:- IF U ARE SEEKING GOOD QUALITY PHONE IN THE PRICE RANGE...GO FOR IT BECAUSE OF ITS CAMERA AND PROCESSOR AND SPEAKING ABOUT THE BATTERY PERFORMANCE THE 65 WATTS CHARGER WILL FILL THE GAP CREATED."
432,Sajith Geetraj,One plus is not One plus Anymore. Unhappy with the OS experience. Otherwise a good purchase.,3.0,11,8,2021,1,1,"I am a big fan of stock android experience. I previously had One plus 6 with Oxygen OS that had near stock experience.  Specs and everything is really good in this phone. For someone who doesn't care about the UI/UX, its a great phone. But for me its disappointing to see One plus merging the ColorOS and Oxygen OS. Until now I used to bracket One plus in the Google Pixel basket. With this purchase, it just moved to Mi, Oppo, Vivo basket, the basket that has phones with UI that tries too much and fails or are buggy. I was a loyal one plus customer, but my next phone won't be one plus."
433,Amazon Customer,This is not worthy,3.0,31,8,2021,1,2,"It's normal phone don't think that anything more this 25k is more for this mobile.Camera mentioned as 50 mp but picture is like 16 mp , battery is not tall good u need to have power bank if you purchase this mobile.Better you can purchase other brand this is my honest review"
434,Naeem Shaikh,Worth for Money,5.0,4,1,2022,1,1,"Fantastic product, i have bought this phone and using it almost from last 20 days and no issues found..each and every thing is perfect..the amount is justified with the phone..greate camera specially in video recording you will get the blur effect wich will make the object more brighter and clear..looks very nice in hand..battery is sufficient for a whole day used and it will charge in 33 minutes from 0 to 100%. Overall good phone..i will highly recommend this as compare to other phone in this price segment.. i hope my eeview will help to choose a good professional and budget phone..Thanks"
435,Shivam Goutam,Heating issue,2.0,2,8,2021,1,2,Heating issue is there and it's too much and lagg is also there but totally disappointed with heat issue want replacement of the phone I will suggest to wait for buying phone now..or go for good phone under 30k
436,Anit Kumar,Good mobile in This price range,4.0,7,2,2022,1,1,"Overall experience is fine but I found few drawback in this mobile.1. Proximity sensor is not as effective, it create malfunction even when slightly displaced from you ear. (compared to my previus vivo mobile)2. Finger print sensor also not much effective, It takes time to grant access or sometimes I have to put my finger several times to unlock.3. OnePlus has not given an in-built music player, i suppose it must be provided in every mobile."
437,Abhishek Javvaji,"Lag Issues and slow, my phone is just 4days old..",5.0,1,10,2021,1,1,"Everything is good charging, battery life camera, and performance... I've just played one game of pubg in my mobile, after 30minutes my phone starts lagging continuously....I was waiting and saved my money to buy this phone, I'm totally dissatisfied with one plus nord2 phone.....I really wasted my money on this product....Such a bad experience using in just four days...One Plus it's so bad from you...Not expected this from you...My phone lagged like 4gb ram mobile while playing PUBG...Then what's the difference between one plus and other budget smartphones...I never recommend anyone"
438,Saurav Anuraj,Powerful primary camera,4.0,1,8,2021,1,3,Primary 50mp is super. Best low light camera in this segment but ultra wide and selfie is comprised. Missing 4K in ultra wide.
439,Gunjan singh,Waste of money,3.0,28,7,2021,1,4,Disappointed.....The camera quality is not up to the mark.The display quality and colour are too bad.The product price is too high but the quality is too bad.
440,SRINIVAS G,Not as good as Oneplus premium phones,2.0,28,11,2021,1,0,"Earlier i used Oneplus 3T, this Nord2 is not even fast as my old aged 3t.  I never saw laaging in my old phone. This nord is not that much worth of 35K.  May be due to change in their processor to Mediatek. Sometimes the phone doesnt displaythe caller number/name when receiving a call and u cant attend the call.Further, due to default google calls and msgs u cant send contacts as sms and u cant record calls without knowing the other person that the call is being recorded (this might be there with other oneplus phones also, i dont know).Edit after 2 months usage :: Very slow while opening gallery, apps etc., When u delete group of files, images u will see its lag.(may be due to a different processor)  This phone is just comparable with a 10 k phone. Touch is not as smooth as flagship phone. Overall i am not satisfied with this phone for a 35k budget."
441,PRASANTH KP,It is an average phone,3.0,3,11,2021,1,0,"My first experience with One Plus brand. Nort worth for money, battery charge drain fast, camera quality is pathetic bellow average image quality. After few days of use showing some problem with speaker some times down side speaker work some times not. I feel like it is the same quality of some 15 k brand phones. One plus over priced for a this cheap mobile only because of their brand value. Only advantage of  this phone is very light and fast charging. Overall it is not worth to buy for 29999 ruppes."
442,vinay,Heat issue ... (Absolutely  - if your using the device in room temperature),4.0,21,10,2021,1,1,If you are get the phone at 25000/- ... Value for money and charging + all round performance for daily life usage + regular functionable camera + optimization + display + design and built-quality are the best factorsCons ….. heat issue after 1hr bgmi gaming + in this range the camera 📷 features or regular equal to the Nord CE + hanging issues + mix of color os is worst move + control the power the of 1200 Diamond chip and provide minimum usage capability.Hope small issue will be clear by coming software updates...... Requesting plz bring 90hz in bgmi too 😄
443,JITHIN A.,Nord 2 explodes again,1.0,12,9,2021,1,3,Oneplus nord 2 is in the news again as one more phone explodes in India.. I bought it last month. I requesting to oneplus replace with any other model..
444,krishna,Inconsistent camera and battery  drain  too fast,3.0,30,8,2021,1,1,Camera performance is inconsistent... battery  drains too fast.. heating issue while charging.. not happy with the 65 watt charger.. they could have given less watt charger but battery performance  could have been increased ... with this availability  issue  I have bought  this blue haze color which is not at all looking good...Display  is superb..Charging time is very less..
445,DebS,"Great phone overall, need few fixes though",5.0,26,8,2021,1,0,"The phone is good, switched from Pixel 2, so the experience is not that clean, but overall its not bad. Recommended for normal day to day usage, for gamers I believe better options are available.There are goods and bads, good main camera, okayish ultrawide and selfie cam (I don't use them much anyway). GCam does good job with selfie cam insted.There are few software bugs (feeling like beta version of Android which I used to get on Pixel devices) which are quite annoying and I am hoping it would be fixed soon.One is issue with Bluetooth earphone for prolonged calls, there is some jitter during calls only.. music works absolutely fine.Also while taking on Bluetooth, sceen keeps turning on sometimes even when phone is not touched (probably proximity sensor is still working) which should not be the case.Didn't like the launcher much, I reverted to Microsoft launcher which is clean and really good, almost as good as Pixel launcher with additional features.Battery I would say is enough for a day even with lot of calls, around 30-40 min gaming, 3-4 hr browsing or music I get at least 30% remaining (SOT-5 hrs, calls 2-3 hrs). I do use 60Hz screen though, but I guess even with 90 Hz charging or once would be sufficient."
446,Shibangsh Chowdhury,"Good phone, with a few drawbacks",4.0,28,7,2021,1,0,"Writing this review after 48 hours of usage.This is my first One Plus device and after using it extensively for 48 hours, here are my observations:The Good:- Premium feel in hand! Feels just like a flagship device. I have the Grey Sierra version.- Stunning screen and amazing haptic feedback gives you a great experience - I guess this is especially true for new One Plus users like me.- No bloatware, smooth OS with some amazing eye catching design and animations.- The rear camera takes some amazing pictures- especially in amole natural lightning and even night mode.- The dual speakers provide a good sound experience- 65W charger is stunning! From 25% to 90% in just 18 minutes!The bad:- The front camera is worthless - especially when you are using it against light. It takes VGA quality picture in this kind of setting- Battery drains very fast - even when phone is in an idle state with single SIM operation. Dealbraker.- While updating, Chinese text is displayed on the screen.- No earphone jackI believe that these issues can be solved with an OTA update. Will update this review as and when that happens."
447,Upendra Verma,battery issue,1.0,27,10,2021,1,1,"very bad product i am very disappointed only i am dial call and receive call this mobile battery drain 50% within 5 to 6 hours, also on video call every time video is off only audio call is running one plus please check this variant and amazon please refund my moneyअमेज़न और सेलर दोनो ही कॉस्टमेर को बेवकुफ बनते हैं मेरे पास एक ही फोन था जोकी मैंने एक्सचेंज करके वनप्लस नॉर्ड 2 मोबाइल खरीदा था जिस्म बैटरी की समस्या निकली तो मैंने रिटर्न कर दिया और अभी भी मेरे पास फोन नहीं है मुझे बहुत ज्यादा और आर्थिक रूप से से हानी पाहुची है मुझे अमेज़न से क्षतिपूर्ति चाहिए"
448,Siddharth,Better than Mi11x,5.0,17,9,2021,1,0,"It's a near to perfect phone if you use it like 90% of the people would use on daily basis. 90hz display is just a cherry on top. Charges extremely quickly and lasts more than a day even if you use it more than your normal usage on day to day basis. Camera quality could be better but i have no complains as it does the job fairly well compared to it's competitors. It's better than Mi11x if anyone's looking for that, so just go for it."
449,Md Javed,Camera & processor is best in this price range,5.0,27,11,2021,1,2,Camera vivo v21 se best hai charger bahut hi fast hai30 minute ke ander full charge ho jata haibattery very bad hai  use nhi hone par bhi drain hota hai heavy use karne par din me 2 bar charge karna padta hai over all sab battery ko chhodkar sab thik h👍👍
450,Naveen Gurazada,All rounder,5.0,29,8,2021,1,0,"This is my first OnePlus mobile, I was confused with a decision to buy this or go with others. But finally I made my decision to go with Nord 2 and went ahead, I am happy with my decision. It is worth the money. Till date Nord 2 received 4 software updates this shows the quality of the brand in resolving issues consistently.Battery life: decent, does the workCharging: super fast, no need of second thought, best inthe segment.Performance: Mtk 1200Ai (Flagship processor from Mtk), it is butter smooth, gives you a flagship experience undoubtedly.Fingerprint: above average, it is fast as per standards, bit doesn't detect sometimes.There are minor software which are getting resoved with each updateSoftware: One of the best in android.Camera: best in the segment.Overall great deal and perfect product from OnePlus in 2021."
451,Mesut,WORST.,1.0,31,7,2021,1,1,NO CALL RECORDING FEATURE WITHOUT INFORMING THE OTHER PARTY.BIG NEGATIVE.PLAY STORE ASKING ASKING ME TO REMOVE APPS TO DOWNLOAD NEW ONES(WHICH I LAST OBSERVED IN FIRST GENERATION SMART PHONE) EVEN THOUGH I HAVE FREE STORAGE OF MORE THAN 80 GB.WHATSPP CLONE APP NOT WORKING.GOD ONLY WHAT AMAZING THINGS I AM ABOUT TO WONDER WITH THIS DAMN PHONE.
452,Parth Gunjal,"Good phone 🙂,but Camera 🤳 even after AI 👎",3.0,3,8,2021,1,2,"Good Phone,But I will not say Best in this budget12gb 256 gb version bought .1. About Camera human specific image capturing looks too Artificial.2. Battery 🔋 is draining too fast ,may be due to 5 G bands or Media tech  processor"
453,Vikas Chauhan,Heating issue. My mobile reached 47 C when Playing BGMI. Also it heats on charging.,1.0,11,8,2021,1,1,Heating issue. My mobile reached 47 C when Playing BGMI. Also it heats on charging. I can not roam around carring a china made live bomb as while rebooting the text comes in china language. Even the camera when using on 5x 10 X ZOOM THE IMAGE quality is very poor. Noisy and blur images. The only thing good in camera is night mode which is not often used. I would suggest to buy one plus mobile from store and not online as the seller Darshita electronic provided the replacement for my nord 2 but the packaging was so poor that it seem to me that the box has been already openend and is then delivered to me
454,priyesh rathod,Best phone for long run because of clean OS,4.0,25,8,2021,1,1,If you want a phone which should not lag in future after few updates then you should go for this phone. Other phones also come with dimensity 1200 chip but this one comes with clean os which improves your performance. Last but not the least its body... nowadays even 30k phone comes with plastic body.. this one looks premium than any other phone in this price range.. Good work one plus... I am not a fan of one plus phones.. but i liked this one.
455,Addy,2-3 day impression (launch dat bought),5.0,29,7,2021,1,0,"Just to let anyone know looking to buy this this phone is not a gaming phone and so by default it run in balanced profile (new feature implemented by OnePlus for nord 2 only)still all apps and medium games run without a problem like premium but for heavy gaming you need ro enable high performance mode from settings (one plus usually does not do this different profile thing so people miss on this)but this increases battery consumption and heats the phone a lot so i will not recommend it , you can play cod or pubg at med-high  without fps drop but for ultra high settings or games like genshin impact (if 60 fps enabled) or fortnite you will need to use performance to play them on deceny to high graphic .The camera is probably one of the best at the price eith the best night mode at this range , it did have the overprocesing hrd but there was an update on the second day which did tune it down somewhat but without HRD everything is still good.Everything else is good as expected (good speaker , no bloatware,etc)"
456,Tushar Nerkar,Average phone with good camera,4.0,29,7,2021,1,0,"Pro1. Camera is good2. Heptic feedback good3. No heating issue while playing games like bgmi and no heating while charging4. Charging was very quick5. Speaker are loud and clearCons1. Fingerprint scanner is disappointed me I was using OnePlus 6 where I was having hardware fingerprint scanner which was way faster and accurate.  For on screen scanner I have to wake up screen first then scanner works2. No led light for charging on or off which was there in OnePlus63. Sms are not categorised all sms comes without category, in OnePlus 6 otp and other transactional SMS was coming very user friendly way4. Battery is draining faster optimisation required5. Dual app is not working( clone app)6. Without warning phone restarted and started the update which is surprising7. No 3.5 mm jack8. Provided back cover looks like very average design improvement required9. Plastic body"
457,Mujeeb,Missing the Essence of OnePlus,3.0,29,8,2021,1,1,"Brought this phone by exchanging my OnePlus 6. I feel OnePlus 6 far better than this phone..it got compromised with lot of features what OnePlus 6 and it's series has.. Biggest issue with this phone is Heating problem, it's feel like you are holding a warm iron brick even for normal usage, with the recent update heating is somewhat reduced.  camera is average.. Battery Back-up is average but you can charge it very quickly. New OnePlus users may satisfied with this phone but OnePlus fans gets disappointed..It's missing the essence OnePlus quality and uniqueness."
458,Jeeva,Don't buy this phone if you are already using one plus,3.0,8,8,2021,1,1,"I am using one plus 6 since 2019.I really enjoyed OnePlus 6 with the great and intuitive oxygen OS. with the same impression I have recently purchased one plus Nord 2 5G, but I am disappointed with the fresh oxygen OS which is pretty much similar to Realme OS/Oppo OS and GUI is not at all ok.One plus team please don't change the OS.Camera is better than its previous generation phone and battery life is  also considerably improved"
459,Himanshu J.,Good performer!,4.0,21,11,2021,1,0,"Nord 2 has a nice feel in your hands. In my opinion, the weight is a pro here. OS is very good. Screen quality, speaker are admirable.Now, i am a tad disappointed with the camera. And I compare it with my old 3T! Light is not captured to the best. Low light pictures struggle for clarity. Selfie cam is good enough. Having said that, still the camera is not that bad."
460,Ujjawal Rai,"Dont buy it ,. Genuine review fter using 3 days",1.0,1,8,2021,1,1,"Camera quality is like 13 mp camera. No clarity  in shots. Resolution is very bad too much grain ..Face unlock so fast that works on mask also 😂Camera not working well it says. Sd card error ; while there is no sd card slotBattery charges in 40 mins but drains in 8hrs without heavy usageApps not running all closes automatically after some seconds as u open it.Pubg after showing logo closes automatically amazon, flipkart, Gallery,. Camera also closes automatically and ur click does not saves  almost all apps have problems...  I have contacted oneplus the said to clear cache i have done that also.  Too much bugs in phone..Sound is not realistic ,Camera is very bad not worthy for 30k  no smoothness in photos"
461,Rishi,Not perfect but good,4.0,23,11,2021,1,0,"Not impressed that much.Few negative,#When we apply eye comfort mode, then id did not applied on few screens like on lock screen or so.#Camera quality/features are not that good like samsung M51.#Battery life not upto mark but thank god fast charging is there which charge phone in 30 mins around.#We can feel Chinese things in this mobile.#Little bit bulkyPositive#Sound quality is awesome, specially for moving web series guys.#Ultra fast charging"
462,Sagar S,Best One Plus phone in 2021 (as of Aug),5.0,17,9,2021,1,0,"Best OnePlus phone launched in 2021 (till mid year). Much better than one plus 9R which has below average cameras. Nord 2 camera is on par, with much loved one plus 7 series (good).A true 5G phone with 5-6 bands. While the processor is mediatech, it is their flagship version and phone works great, with no heating issues. Refresh rate of 90 Hz is a balanced choice, as it does not strain the battery. Go for it, instead of spending 10-30k more on other 2021 one plus versions (till Aug 2021)."
463,Nikhil Singh,Overall good but found issues with Camera app,3.0,23,8,2021,1,2,"Overall phone is good but found few software issues with the camera app.Sometimes the camera app fails to load. Have to restart the phone to get the camera app working. Tried clearing the data of camera and force stop but app still fails to load.Also, found few random photos that got clicked with 648x864 resolution and the camera info is also missing in the photos."
464,Yugesh Nandakumar,Amazing phone for casual gamers!,4.0,11,8,2021,1,0,"The phone is great in almost every aspect. The nightmode in the phone is really good which is pretty nice, thanks to that primary sensor but the ultrawide is meh, Samsung's A52 is better, the battery life is good and fast charging is great. Only problem I noticed is that the phone heats up a lot sometimes, specially when gaming, but it doesn't affect performance, just that I don't feel comfortable while gaming for more than half an hour. Also the battery heats up a bit more than it should when charging which makes me a feel bit scary after that *news* 🙊. So I switched to a 33 watt redmi charger and the charging speed is still very good and also the battery doesn't heat up even slightly. Also I really wish they kept the headphone jack.My conclusion is that its a great overall phone which has the basics done right with a great primary camera and smooth OS (yes there's the colorOS integration but I personally don't mind it, frankly colorOS is also a great OS in terms of customisation) but if ur a gamer and wanna play every game at the higher graphics better go for the Poco F3 GT or the realme x7 max if u don't like miui."
465,Raviraj Parihar,A great midrange phone with spec and performance close to flagship,5.0,30,7,2021,1,0,Pros:Build quality is premiumSoftware experience even after color os merger is clean and bloatware freeCamera performance is great and it takes good picsBattery efficiency is really good and warp charge is one of the best in businessCons:Missing out of the box notification ledHints of color os in the software3.5mm jack missingStill overall a great package considering other available options. If you are into gaming you  may want to go for a SD processor otherwise this fit rite for most of the people.
466,Rahul Saxena,Battery draining very fast,3.0,11,8,2021,1,4,"Battery draining very fast, usually I have to charge it two times in a day even after normal uses. I don't play any games."
467,Deb,Amezing product. Go for it.,4.0,7,8,2021,1,0,"Recived my nodr2 today. Bellow some points to mark before you buy.1.Modification required in software department.2. Bugs in some apps. Need immediate support from OnePlus team.3. Clone aap is not working.i.e given dual sim but not dual aap to use such as dual watsaap,fb, telegram etc.4. Front camera is not upto mark. But rest others is excellent.5. Excellent Network reception.6. Charging Mobile Battery with 65 watt charger is fast as farari.7.Phone speeker is loud .8. Can watch HD content on OTT platform is buttery smooth.9.Hasslefree gaming experience.10. Overall 8/10 . Hope a better software updation very soon from team OnePlus."
468,GoShan,Good Mid range phone,4.0,17,9,2021,1,0,"A decade ago a flagship and later a flagship killer used to cost the same as Nord 2. With flagship phones now at 1 lakh plus, Mid range seekers like me are hunting in the sub 40 k to look good deals.From the word go, I liked One+ getting back to its roots of providing a phone with good specs at an affordable price range. The camera performance has never been a strong point but this phone's camera does a pretty decent job. One thing that stands out is the stellar battery charging speed, 30 minutes to full charge from 10%.The mediatek processor might be a new territory, but over the years, they have given some decent chipsets to compete with SD in mid range space.If you are not looking for pure performance but want an all rounder in the mid range, I will recommend this over the others available in the market right now."
469,Shiv dhakad,Superb phone,5.0,13,9,2021,1,3,Superb phone premium look all features are very goodBut Amazon was cheat my charger was missing at the delivery time and tell me after complaint no responsibility of Amazon. Service was wrost for Amazon.
470,Jasna satheesh,Value for money. Price to performance ratio is also excellent.,5.0,1,8,2021,1,1,"Fingerprint reader and cameras are excellent. Battery life is a bit low as compared to the competitors but the 65 watt charging compensates for that( i.e, 0-100% in just 30 minutes) . I was not able to find Carrier aggregation (eg :4G+) in this device but in all other aspects including the oxygen+color OS is a perfect combination which I personally like as all the cool camera features(Bokeh flare) of oppo phones can be found in this device. I personally like those features. No headphone jack but it's ok as every single company is following 'the apple way'."
471,Thomas P.,Diffetive item. Suddenly getting hot while calling. During video calls getting cut in-between.,1.0,20,1,2022,1,2,"Dear sir,Order code:1091201391336I ordered a cellphone oneplus nord 5G. I received the product on 17th January 2022. I started using from 19th onwards. Now I doubt that it may be a diffetive one because it becomes hot while calling. During video calls it gets cut in-between. Kindly replace it with a perfect."
472,ankit,Loaded with everything you need in one device.,5.0,4,8,2021,1,3,"Awesome cameraAwesome Night photosPremium phoneGood lookingFast and no any heating issueAmazing displayNo bloatware and simple,fast and elegant UI"
473,Namrata Jadhav,Overall a great flagship phone... Just get it already!!!,4.0,3,8,2021,1,1,"So, Battery is good! Camera is great!! Display and speakers are just mind blowing¡!! Only issues i have discovered so far after using it for a week is that the screen glitches. Whenever I open amazon music, I can see certain lines appearing on my screen and they disappear again... also I was kind of expectating more options for personalization of my display or phone in all. The front camera is good... I hope the screen glitches will be fixed after the next update."
474,Gayu,Too much of heat,1.0,20,12,2021,1,3,"It's getting to much heat when we are using in sunlight, it will be heat in just 5-10 mins. If you are plan to buy this OnePlus Nord 2, please change your mind buy some other mobile."
475,Kanishk Mahulia,Don't buy at all !! Risky purchase. Can blast anytime.,1.0,13,9,2021,1,4,There were several incidents of one plus nord 2 blasts.please don't buy it.
476,Amazon Customer,Good flagship phone,4.0,30,7,2021,1,0,"Review after 2 daysPros:1. Good performance. Smooth UI2. Good Front and rear camera3. Music is beyond the expectations. Its crystal clear. If you are music lover, go blindly4. Screen is good.5. Phone body looks premium6. Fast charging is superb. It charge within 30 minCons1. Battery is not good. It drain fast. But due to fast charging, you can bare it.2. Display should be 120hz. It still good3. Price is high. It should cheaper 4-5 k"
477,jacob thomas,Worst phone ever used,1.0,14,12,2021,1,0,"This is my genuine review. Phone is useless. I bought it on 30 th November. Major issues are I have to get out of my home for getting a clear voice because all the calls are blurred coz of low network capturing ability. I used all my previous phones without any issue and network support is strong here.Secondly whenever we hold the phone to answer any calls and keeps near our face, it either gets hold , on loud speaker or on mute. Low quality sensor.Battery is a major problem. Even though it charges fast , it drains out too in fast mode. With my minimal usage I have to charge phone two or two and a half times a day.About amazon- I have raised they complaints b4 my return period and till now no one turned back for inspection. Inspection dates keeps on getting postponed.Better to avoid this one. I used One plus 3T, One plus 7 and One plus watch. I have never faced any issues with those products.But this is very cheap quality one"
478,Krishan,Beast from one plus,5.0,14,8,2021,1,0,"One of the balanced phone made by One plus .This phone is good for those people who are moderate user. New oxygen os 11.3 looks refine and bugs free.There is no issue like display flickering and app clone , crashing application in my unit .This device is heated little bit in normal use  but temperature is not greater than 36-38° C .This issue can be easily solved by one plus in future updates .Battery back up is good . I am getting 6-7 hour screen time in heavy usage.Charging speed is super mind blowing , getting full charge in just 35-40 mins.Camera quality is awesome.Verdict- If you want a balanced phone & brand name then go for one plus nord 2 otherwise there is more good mobile like realme x7 max , real me gt offer same specification at cheap price"
