,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
432,Ashish parulekar,Superb,5.0,27,11,2021,1,0,Best for daily useFor perents and oldersVery smooth
433,Anu,V good value for money reliable,5.0,14,3,2022,1,0,Finger print reader is a v good position making it effort free .
434,Deepak Vashishtha,IR not in this mobile.,3.0,8,10,2021,1,2,Can not install remote control app to manage TV FAn etc
435,Anand Kumar Pandey,Kisne Banaya Ye Mujassima (No words to explain),1.0,3,3,2022,1,0,Little bit good. No words to explain.Battery life : WorstNetworking : WorstPerformance : WorstCamera : Little bit goodHeating : Very fastOverall look : Good (Kisne Banaya Ye Mujassima)
436,vaskar,Master piece,5.0,13,12,2021,1,0,Excellent excellent excellentNothing to say
437,Akash Sinhal,screen quality not that good,4.0,24,12,2021,1,0,you cannot even watch youtube at 1080pFingerprint not responding in a smooth way rest all are good
438,mohd sameer,Camera is not at all good,1.0,31,10,2021,1,2,Camera clarity is not their wast of money
439,Harish Kumar RaoAmazon Customer,Very bad experience,1.0,4,11,2021,1,1,Only plus point 5G Don't buy  this phone Total loss I put old
440,SG,NOT value for money,1.0,20,12,2021,1,0,An average phone for the price screen brightness is not auto adjusted. Battery life is poor
441,Rajesh Khatri,Affordable,5.0,12,12,2021,1,0,In this range the mobile features are best. Looks nice in hand
442,Punit Sewak,OK phone,3.0,10,1,2022,1,0,"When compared to M31s, this phone doesn't seem great at performance."
443,venkatesan,One of the best mobile on this price range,5.0,19,1,2022,1,0,"Mobile has got best camera quality, battery life is quite good and again it depends on the usage. I recommend this mobile those who are looking for this budget, I got it for 18.5K with coupen offer."
444,Urvi Mahajani,Not a great product,2.0,26,2,2022,1,0,It’s an ok ok phone. There are better products available at the price range m32 is being sold.
445,chinmay,"Great phone, easy to use",5.0,14,12,2021,1,0,"Good battery life, charging could have been faster though. Excellent camera quality"
446,dillip kumar sahu,"Very bad operating system very slow operate , camera very poor",1.0,10,1,2022,1,1,"I am totally unsatisfied samsung mobile handset set , because of all function about very bad.so I want to refund my money."
447,krishna,Mic problem in Both mobiles I purchased Other person can't hear properly,1.0,28,12,2021,1,0,I took two mobiles of this model both are having same problem other person can't hear properly when we call
448,Amazon Customer,proximity sensor not working properly,2.0,1,2,2022,1,0,"I am an old samsung user, I've bought this phone 1 week ago, but now it is observed that phone's proximity sensor is not working properly, this type of error is not expected from samsung products."
449,Prabakaran J,Not worth for 20k .. average mobile,1.0,31,12,2021,1,0,"Mobile display is very bad, looking like a old model. Sound quality is very very bad. Not worth for 20k. Battery and camera is somewhat ok. Very bulky. Not easy to hold in hand."
450,Radha kashyap,Camera,4.0,24,12,2021,1,0,Everything is soo good except front camera.... not good as vivo nd oppos front camera... bt back camera is good sensor touch security Everything is really good from vivo nd oppo
451,Alok Sahoo,Phone is not worth to purchase,2.0,11,10,2021,1,0,Getting heated while chargingWhile talking for 10minutes it gets heatedSometimes touch is irresponsiveAfter touchingSometimes it's not working.
452,dinesh,With this much price phone is worth buying,5.0,9,12,2021,1,0,About fingerprint: faster than fastestAbout Face Recognition: super FastBattery life: pretty goodCamera: awesome and pretty good photos i have clickedProcessors: very fast
453,Gaurav Agarwal,A Happy Customer,5.0,16,11,2021,1,0,"I bought it for my mom, and she is really happy with the product."
454,Rahul Khairnar,Don't buy,1.0,7,10,2021,1,1,Blunder
455,AKASH JAISWAL,Average phone video call quality to bad worst product not be good so cheap product,1.0,24,2,2022,1,0,Average phone video call quality to bad worst product not be good so cheap product camera problem front camera on video call so bad bler dark black screen camera not good battery 10 hours not good product
456,sahithya,Battery is worst,1.0,6,10,2021,1,1,Worst battery backup it is said that this mobile is 5000 mah but the battery drains very fast even if we don't use the mobile
457,Mohammad Zafar Alam,Review for Samsung M32,4.0,11,11,2021,1,1,"i had buy this product, 1 week earlier. Happy and satisfy with this product and already recommended it to my relatives."
458,Bikash,Worst phone by samsung,1.0,5,10,2021,1,1,"Felt like cheated. Not at all a considerable phone. Camera is very very poor. No option to return, trying to sell through OLX"
459,Muruganantham N,Waste of money,1.0,18,2,2022,1,0,The so called 5000 mah battwry is very very poor. It is drying very fast. Other features are alao not upto mark. Waste of money. Totally disappointed
460,Luthra,Awesome and superb.,5.0,2,12,2021,1,0,Best in quality. Superb touch and software.
461,Elayaraja,It's hybrid mobile,2.0,14,2,2022,1,0,"Not recommended for 5G mobile in India, Its hybrid mobile there is no dedicated slots for memory card. batter life is average, UI is not fit for some application like GPay."
462,Ashwiniyadav,Worst,1.0,14,3,2022,1,1,Worst company Weast off money don't by it guys use Lee's phone by mistake its fel down and now total ic board is gone
463,Abdul Gafoor,Heating issues and battery life is very poor,1.0,17,10,2021,1,1,"Heating issues, very poor battery life, I just received it from Amazon two days before. I choose a wrong phone."
464,ganesh,Good product,5.0,18,11,2021,1,0,The phone was too good 👍 But camara sunlight photos 📸  are do good. Indoor photos are mostly worst.
465,Nitesh,Worst exprince,1.0,23,2,2022,1,0,I bought it on 7th of feb 2022 and now after using it few days the touch screen dont respond and it getting switch off this is the second time with the samsung very worst exprience
466,Amazon Customer,Made in India product,5.0,24,12,2021,1,0,Made in India product !!Samsung M32 5G is the best phone at this price. Go for it !!
467,Athira James,No return possible,1.0,7,1,2022,1,0,Dont buy. Return not possible even with 7 days
468,Mohd Yakin Khan,Average Brand,3.0,10,11,2021,1,0,Samsung M series is useless and waste of money to so..
469,renuka c.k,West of money,1.0,13,12,2021,1,0,Bad experienceTotally west of money
470,MRINAL PAL,Excellent phone. Totally value for money.,5.0,19,9,2021,1,2,Excellent camera and superb display
471,Amazon Customer,Quality of incoming audio calls is very poor . Need to put the call on loudspeaker to hear.,2.0,9,11,2021,1,0,"Quality of incoming audio calls is very poor . Need to put the call on loudspeaker in order to hear the voice. Very disappointed with this.  Also, would like to replace the piece."
472,Amazon Customer,Calling Issues.,3.0,4,1,2022,1,0,Facing major voice disruptions during calls. Have asked Samsung for solution for the same. My old phone still works fine with the same SIM and this M32 5G is giving me bad call experiences. Rest things are OK.
473,Ukesh,Improve some better quality in camara segment,4.0,16,11,2021,1,0,"Overall mobile is good, only camera quality has to improve for better photo"
474,DR M.,Super,5.0,11,12,2021,1,0,A good quality product with this price band 👌
475,Neha Srivastava,Pathetic,1.0,29,10,2021,1,2,Camera is too bad
476,K Venkat Reddy,Worrest Phone,3.0,19,10,2021,1,1,Camera Clarity is bad and Battery charge discharging early
477,Santosh kumar,"Back pouch of this mobile , Screen guard  Both are not given with this pack ! Its not good!",3.0,9,11,2021,1,0,"Back pouch  , screen guard Both items not giving with pack ! Battery life too worst , Camera quality also !I am disappointed for this item ! Now i am thinking why i have ordered online this item ?"
478,ilanchezhiyan krishnan,This is not for gaming,5.0,13,12,2021,1,0,The camera is the best in this phone this is not for gaming there is no heating issue when ur using normally but when u play intense game it will defenatly I will have heat 👍🏻
479,Pooja,Worst phone Worst to spend,1.0,24,10,2021,1,1,"Finger print sensor is not working bad, audio has stopped, mobile is hanging, everything is worst about this mobile"
480,Ravi Patel,Nice Product,5.0,11,1,2022,1,1,Good product... value for money
481,Amazon Customer,Excellent,5.0,28,12,2021,1,0,"Super speed, No lag or Hang well done Samsung India"
482,Manoj kumar,Why not match my phone emei no. In exchange product,1.0,1,12,2021,1,0,मेरे फ़ोन का EMEI नो. कही पर भी मैच क्यों नही हो रहा ।जब भी मेने ऐमज़ॉन या फ्लिपकार्ट पर एक्सचेंज में डाला तो EMEI मैच ही नही हुआबकवास फ़ोन है बिल्कुल ।में इसे वापिस करना चाहता हूँ
483,PAWAN KUMAR SHARMA,No back cover no tempered glass,4.0,7,9,2021,1,2,No back cover no tempered glass
484,Harish...,Performance of phone is speed and the android is as normal as other Samsung models,5.0,12,11,2021,1,0,Over all performances of mobile is good...value for money
485,Vamsi Ramayanam,Back Case is mandatory for any phone 📱,1.0,19,10,2021,1,1,All are good but very worst thing no case is provided for the mobile better to improve in this type of sales too..
486,raja,A good product in this range.,5.0,21,11,2021,1,0,I bought this some days ago and I am satisfied and happy with this mobile. I recommend you all if you are looking a 5g mobile under 20000 rs this is for you.
487,Basavaraj,Don't buy waste of money cheap display,1.0,14,10,2021,1,1,"I thought to take refund for this cheap display but it was not possible,  honestly don't buy waste of money"
488,Mr.Jain,Worst Camera I ever seen in 21k,1.0,6,10,2021,1,1,I personally suggest you to not buy this phone 📱 n save yourself to spend your valuable money 💲💰
489,Abhishek Savaliya,Smooth Experiance,4.0,7,12,2021,1,0,This comes with with one of the best UI and And Best Software Experience. Display Quility is Good and one the best camera 📸 smartphone in this price(14500) sagment.
490,Keerthi P,Bad charging,4.0,15,11,2021,1,1,"Charging is too slow, if I keep charging for one hour it's charging is increased by only 10%. Need a replacement"
491,Aileshkumar Desai,Good phone,5.0,4,1,2022,1,0,overall good phone. I got it on this 4000 discount
492,Bharath,Good one.,4.0,31,1,2022,1,0,As expected.Nothing less nothing more
493,Krishna kumar,Microphone not working just after return policy period ends,1.0,21,10,2021,1,1,My microphone is not working. Amazon support for product support not working. The menu is not gping to next page
494,T.Santosh Kumar,Not good,1.0,13,10,2021,1,1,Not good
495,vishnu g,Good one to buy,5.0,13,12,2021,1,0,Worth full phone in budget price. I got it in 17000 rs.
496,Neeraja,Worst product that I have received  from  Amazon,1.0,31,10,2021,1,1,"Worst product , worst screen , worst experience  , I simply don't encourage people to buy products from Amazon"
497,Y Romesh Singh,Only 16 K! wow !!!!,5.0,29,11,2021,1,0,I got it for 16 K and it’s Samsung brand. The phone is performing smoothly in day today use. Guys if you’re getting it in 16K just grab it.
498,Lalit Kumar,Smart phone,5.0,22,11,2021,1,0,"Everything  is good.. touch, look, gui n all"
499,manash,মোটামুটি।,4.0,23,1,2022,1,0,ব্যাটারি চার্জ খুব ভালো নয়।প্রচুর অবাঞ্ছিত app install আছে ।
500,Mohammed Akram,Amazing phone under 20k,5.0,3,1,2022,1,0,"It has premium look, good battery, camera and sound. Perfect bundled product"
501,pta,Good mobile phone,5.0,23,9,2021,1,0,I like this mobile. It's very smooth.Photo quality is also goodBattery is perfect
502,Karan Singh,Faster mobile with the bigger screen size,5.0,31,1,2022,1,0,Faster mobile with the bigger screen size
503,King,Nice Phone! Go for it!,5.0,21,1,2022,1,0,Nice display even it has TFT screen!No lagging & No Heating Issues!Quick fingerprint scanner and Face detection!Fast charging!
504,Chandra,Fast charger not working.,1.0,20,11,2021,1,0,Charger not working. It fails . And mobile working slow. Drin power very quick.wast of money. Value less. Don't buy
505,Sai Raghav,TFT screen for 20k,1.0,16,10,2021,1,1,Display is the. Worst . It is like I got a ikall phone for 5 kShame on  Samsung
506,TKN Raja,Good,5.0,23,12,2021,1,0,Very simple to read and understand
507,Anamika Kumari,Worth of money,5.0,9,9,2021,1,2,All good.
508,Surinder Thakur,Sound and camera quality is very good. Overall a very good deal.,5.0,6,3,2022,1,1,Easy and quick to access.Display and camera is good.
509,Arun N,Now a days samsung camera is really worst,3.0,31,10,2021,1,0,Battery performance not upto the mark.Camera working like a third grade china phone. It's not samsung camera. I bought 5 Samsung phones in last 3yrs. Camera quality is really worst.
510,amey karande,Fast charging not available,1.0,9,10,2021,1,1,Product is ok fast charging not available also wire very short
511,abhishek,M32,1.0,8,11,2021,1,1,Product  quality is not good  as per range and a lot of unuseful app  installed  face a lot of difficulty
512,Venna D.,Worst mobile I ever seen.,1.0,9,10,2021,1,1,Worst mobile I ever seen. After 5 days of usage mobile is not charging. I returned the mobile.
513,Fazeel,Worth every penny,5.0,12,2,2022,1,0,Everything is perfect.  Using it since 1 month.  Bought it for 19000.
514,Amazon Customer,Decent phone in this price rangr,4.0,9,1,2022,1,0,Phone works fine without any lag. Battery stands for one day. Camera quality is more than average. Good budgetary 5G phone in this price range
515,RITU RAJ RABHA,About my Mobile Phone,4.0,23,11,2021,1,0,Fingerprint reader----4/5Battery life----4/5Camera-----4/5Just okay
516,Prathap,Wrost product,1.0,1,11,2021,1,1,"My phone stop charging after 25 days, my return policy experied i don't have any ways to slove this prblm"
517,aniket kumavat,Samsung  team continuously call for feedback and it's very irritating,1.0,7,3,2022,1,1,Samsung  team continuously call for feedback and it's very irritating please stop this nonsense activity
518,Milap Vadi,Best camera and music  voice,5.0,19,9,2021,1,2,I am like in product.. best feature in 📱
519,BHUPENDER SINGH,Good phone but needs improvement,2.0,14,9,2021,1,0,The phone is heating up whenever I watch a movie or videos for a longer duration....though I m using a 8 gb /128gb version but still it is getting heating up
520,Santhan Sartho,This is not a dual Sim mobile,1.0,27,1,2022,1,0,"This is not a dual Sim mobile, this is a hybrid sim mobile, we can use one Sim and memory card or two Sim, cheated me.. they will feel.. and no headset waste if money, don't purchase it."
521,Shubham ©,Not Worth,3.0,2,1,2022,1,0,In Few Days Phone Started Hanging......
522,DPK,A perfect product for mid range people.,4.0,4,1,2022,1,0,A good product in mid range.Performance : 3.4/ 5Built quality: 3.7/5Camera: 3.5/5
523,Karan Raj Jalwani,Loved it,5.0,25,12,2021,1,0,Camera 4/5Battery 5/5Processing 4/5Fingerprint reader 3/5Gaming 5/5Sky blue color looks good 👍
524,Amazon Customer,Pricing is little higher.,5.0,7,1,2022,1,0,"I got the delivery within 2 days, also camera quality and rest other features also looking good. The only concern is pricing is little higher side. Overall my feedback for this phone is good 👍."
525,Aryan Raj Singh,Storage and ram,5.0,25,11,2021,1,0,I like all qualities of the phone material quality is good 👍  in my personal  experience  this phone never lags if u have to buy new phone you should but this I'm very Impressed with this phone
526,Suresh  Kalva,Camera is so good,5.0,4,2,2022,1,0,Superb performance i love it
527,Amazon Customer,Good product,5.0,20,9,2021,1,2,Nice product
528,Taran preet oberoi,Such a bad product am literally regretting,1.0,9,10,2021,1,1,Please do not buy this phone first two days sound quality is high and now so poor .can't listen very very bad
529,SONU  VERMA,Very bad experience for this product so that request to all of not purchase again this product,1.0,5,11,2021,1,1,Very bad experience for this product so that request to all of not purchase again this product
530,s. k,Typing board is so hard nd working like its 1 year old cell,1.0,22,10,2021,1,1,Worst cell i have ever buyed  screen touch is so bad nd its become so warm aftr a lil use of it disappointed
531,Mohammed Omer Farooq,Dont Buy,2.0,15,1,2022,1,0,fingerprint detection stopped working. lots of bloatware from samsung
532,Tanveer,Camera very poor waste of money,1.0,8,10,2021,1,2,Camera very poor waste of money
533,amid,Bahut  hi bakwas phn hai,1.0,3,11,2021,1,1,"The media could not be loaded.
                



 Baht hi bakwas  phn hai loudspeaker  par bat nii ho rahi"
534,Shameem Ahmed,Waste of money,1.0,13,12,2021,1,0,If you budget go for other obtion
535,Ankur Vishwakarma,Performance,4.0,4,3,2022,1,0,Performance is good but camera quality is not upto the price also not so battery efficient.
536,Ramesh hundi,Excellent phone,5.0,6,12,2021,1,0,The phone though ex ellent in performance is a bit bulky. Overall it is a 9/10 for me.
537,Prem Lal Pandey,Fingerprint reader rarely works.,3.0,27,12,2021,1,0,"Fingerprint reader  i'll behaving. 95% of the touches are returned with response, "" No match or Wipe the sensor or Cover the sensor fully"". It hardly works ever.p0"
538,Customer,Moderate mobile,1.0,3,12,2021,1,0,"Display and camera quality not upto mark, price high for this model,"
539,Suresh Reddy,Worst phone in M series 😒,1.0,8,3,2022,1,0,Battery performance is worst ..it takes more than 2 hours to charge and will discharge before end of the day...Camera quality too worst..Performance of the processor is not good..
540,Amazon Customer,Overpriced,1.0,17,12,2021,1,0,10k mobile ll do. Overpriced from samsung
541,VJ,Worst Microphone.,1.0,4,11,2021,1,1,Cannot hear a thing and very wavy. New phone with such a defect. Do you guys test this ***?
542,saddam shaikh,Good looking and feel standard but camera quality is very poor,3.0,13,12,2021,1,1,I requeste to samsung companyEvery one like this brand so please mention good performance quality and service
543,sherin,Not worth the money,1.0,1,11,2021,1,1,Not a good phone. Can't use net while calling. Heavy. Camera's ok. No data speed. Not user friendly.
544,Kavina,Poor battery life,1.0,30,11,2021,1,0,"Very poor battery life.Without inserting SIM and without any usage, battery 30% reducing per day (24 hrs).Need to replace the phone.OrHow to correct the issue ?"
545,Amazon Customer,Cool and under budget 5G. Smartphone,5.0,23,1,2022,1,0,Great Performance and battery backupGood sound and Display Touch Response.I am loving it ❤️😍❤️
546,jatinder,Very nice phone,5.0,16,12,2021,1,0,"Sleek, beautiful, very responsive and  good features including battery life"
547,Sachin bopewar,1k no,5.0,4,12,2021,1,0,"The media could not be loaded.
                



 Lay bhari"
548,D.Ravichandran,Worth for money,5.0,11,11,2021,1,0,good mobile from samsung
549,vikas,Money weaste item . Don't buy this mobile,1.0,9,10,2021,1,1,This mobile phone camera picture was blur.  Battery was drain fast & mobile touch work slow & hang also
550,ANKUR,Fingerprint sensor not good,4.0,11,12,2021,1,0,"Fingerprint sensor is not much good. It should some wider to catch instant finger sensitivity. Battery is good, camera quality  is 8/10."
551,Akram Pasha,Good phone but speaker volume very less,3.0,22,11,2021,1,0,Good  phone but speaker volume very less
552,Rajarshi,other than color ...very very good phone,5.0,21,9,2021,1,1,form factor..specs..camera...all as expected from samsung..all thumbs up
553,Anil,Not good,3.0,15,10,2021,1,0,Not satisfied.Camera not good..4 cameras r just for a show..display also old type.Speakers are just like a monotype radio.no stereo sound.
554,Avinash kumar,Gorilla glass 5 corning protection is not true. Screen got cracke easily.,2.0,1,1,2022,1,0,"Camera is ok ok, battery backup is for 1 day & finger print some time work and some time not. Net browsing & hotspot experience not satisfactory, net speed is slow comparison other device"
555,Sachin Deep,Very good,5.0,15,11,2021,1,0,Superb 5g phone under 15000
556,Surender Kumar,Camera not good,3.0,19,11,2021,1,0,Camera quality not okay
557,vala pradipkumar m,Samsung make always quality products,5.0,30,1,2022,1,0,Samsung no.1 in market
558,BNS,Good value for money phone,5.0,23,11,2021,1,0,Bought it for my father.. Good screen size and speed. everything working fine .. he is satisfied with purchase.
559,Arindam Aich,Worthy Phone,4.0,12,1,2022,1,0,With respect to it's price point ( got this in lesser price in Great Indian Sale ) it is a decent phone.
560,Pallavi sahu,Unsatisfactory product.,3.0,16,2,2022,1,0,"Basically its seems to worst choice .Its hanging while using,camera quality is not satisfaction,& betrry life also poor. Over all its unsatisfactory product."
561,Shikha Saxena,Worst phone display no videos can diplay on online  apps,1.0,17,12,2021,1,0,"Worst phone display no videos can diplay on Netflix, hotstar, zee5 & prime video"
562,Biswajit R.,Sensors are not working well at all. Screen touch effects are not comfortable. Waste of money.,1.0,7,10,2021,1,1,I would like to return the product but return option is not showing here in Amazon.
563,Utkarsh chauhan,Awful,1.0,28,10,2021,1,1,Camera quality very badBattery life very very badOperating system toooo slow
564,Sachi,Good camera,5.0,21,9,2021,1,2,Very nice camera
565,Rahul Gangani,Worse Amazon service I have faced.,1.0,26,11,2021,1,0,Bogus phone and services by Amazon .Worse Amazon service I have facing till date.  No one is bother to help me struggling to get replacement refund against faulty product .
566,Shreekant Sahasrabuddhe,It is not worth,2.0,8,12,2021,1,0,"When I make payment through any bhim app the pass code always appear half in size. It is cut from below,so problem occur every time. Needs to improve to display full figure of passcode"
567,Sunil,Worst mobile,1.0,17,10,2021,1,1,Waste of money .. samsung has to go back to their origin business and leave mobile manufacturing.
568,Sasikanth Jagarlamudi,Don't expect much,1.0,5,10,2021,1,1,Much disappointed first time in life.  Display and camera are below average and not up to the mark.
569,Jayesh Tank,Paisa vasul phone,5.0,29,11,2021,1,0,Perhaps best quality phone in this range
570,sandeep tushir,Good,5.0,20,9,2021,1,2,Good
571,Amazon Customer,Premium quality,5.0,9,1,2022,1,0,"My type mobile...long life battery, huge space and too fast. Does not stuck while QR code online payment...."
572,Amit Ghorpade,Worst camera quality same like 7k mobile.,1.0,19,10,2021,1,1,Camera quality is very low same like 7k mobile.on the 5G name he is selling worst mobile.
573,Bhushan Patil,Most bad phone,1.0,20,10,2021,1,2,No battery life
574,Raj Kumar,Best phone under in price range,5.0,15,11,2021,1,0,Nice phone under this price range great performance and nice look and feel
575,Alok Ranjan,Not a phone of value for money- M32 5G,1.0,20,1,2022,1,0,"Display is not good and even processor is below par. This phone is not a worth of 20k+. After having this phone, it feels like I went 2-3 years back in technology.Not recommend."
576,Bharat,Working well... no problem with mobile and even with the delivery of mobile,5.0,7,1,2022,1,0,Happy to have it and also with Amazon delivery service
577,gyanendra sharma,Take more than 3hrs to get full charge.,1.0,11,10,2021,1,1,Charging quality is worst. Call sensor not work properly. Don't buy this device . Not good at all.
578,pravin,Poor battery I want to replace this item after trails,1.0,11,10,2021,1,1,Poor quality of battery i put this machine under trails after 2 days I wai to replace this mobile
579,Prathamesh Sunke,Not good.I have get mobile in one day after order but fingerprint and face detection not working.,1.0,16,10,2021,1,1,Not good.I have get mobile in one day after order but fingerprint and face detection not working.
580,sandeep,The phone is big and heavy..also has heating problem,1.0,8,10,2021,1,2,The phone is huge
581,S Hussain Usman B,Good phone.,5.0,10,11,2021,1,0,It's a very good phone 🌹👍
582,Karimulla,Worst mobile with lot of defects,1.0,20,11,2021,1,0,"Batty is very poor, not even stands for 1day, worked wel only 8days, after that problems started, camara quality worst, batter backup very bad, I want to return this phone,"
583,vijayaraghavan,Nice phone,5.0,20,9,2021,1,2,Big Screen
584,Amazon Customer,Very nice phone as far as all the functions are concerned,5.0,21,9,2021,1,1,"The media could not be loaded.
                



 Camera is very clear"
585,Amazon Customer,Doesn't Worth it,1.0,2,12,2021,1,0,Costly. Would prefer Oppo or Vivo rather
586,Amazon Customer,Very good mobile..can purchase,5.0,29,1,2022,1,0,Very good mobile..can purchase
587,Jayesh Raut,Excellent Smart phone,5.0,2,2,2022,1,0,Excellent smartphone
588,Amazon Customer,Worth for Money if the price is reduced,4.0,6,12,2021,1,0,"Batter life is okok, and please try to include the back case like other phones, and not satisfied with the camera"
589,gpvyas,Excellent super mobile.,5.0,26,11,2021,1,0,My granddaughterIs already having M 32 5G. She highly appreciate and order the same for me. Excellent  product by Samsung in reasonable price. Thanks Samsung and amezon.
590,shankar guthula,Overall mobile phone is good for family,4.0,27,12,2021,1,0,Overall mobile phone is good for family usage but plastic body and little heavy in weight. Not for gaming.
591,SUMAN SINGH,Bad product,1.0,31,10,2021,1,1,"Very bad experience with this phone like charging, Performance, weight,touch"
592,uday ahire,Not worth it!!!,2.0,4,10,2021,1,0,Most imp camera quality is very poor. Only new thing in this device is its 5G. If I have goven a chance to return this device. I will return this for even less at what I purchased.
593,MD ZIAAUL HAQUE,Overheating,1.0,13,10,2021,1,1,Mobile is getting overheating during charging or regular use of an hour
594,Anand Khandelwal,Internet connection drops while on call and phone is very bulky.,3.0,2,1,2022,1,0,Good cameraGood battery lifeGood face unlockDecent processorMediocre fingerprint lockVery bulkyInternet connection drops while on call
595,Mahendra,I'm disappointed with display of this mobile. Very poor quality on this range of18999 .,1.0,24,1,2022,1,0,Very painfull experiance with this m32 . Camera is average.I'm very sad with disply of this mobile .Ever since I took it in my hand: I went into tension since then.
596,Jeya subha,"Superb, baking pakka, I  received happy",5.0,19,11,2021,1,0,"Superb, baking pakka, I ordered same product I received"
597,Zuber Ahamed,Good,5.0,3,2,2022,1,0,Good smart phone
598,Vinita,"Bekar ,bhangar or ghatiya phone.",1.0,23,2,2022,1,0,"Bahut bekar hai phone , battery life is so bas , i hate this phone"
599,Vinayak Pandare,Value for money,5.0,24,9,2021,1,0,Very nice device. Functionality well. Camera quality is super. Battery is getting charged very fast. Battery support for 2days after charging. No hanging issue.
600,shubham,"Not s per expected by samsung, camera quality is not better as samsung provide.worst camera as ever",2.0,2,1,2022,1,0,"All things are good  but camera i did not like in this price range, battery back up is upto 1 day only, fast charging is poor, it takes more then 2 hr."
601,Mari selvan,worst product from samsung.,1.0,21,2,2022,1,0,"just go for any other brand. 21,000 in vain.even keytyping is lagging"
602,Piyali Dey,Amazing phone,5.0,13,1,2022,1,0,I like it's camera n video quality
603,kiran,Worst product writing these review on first day,1.0,26,12,2021,1,0,First day it self it like a worst phone I ever buyed. first days it is hanging fingerprint not working .worst camera every thing the most worst phone in my life
604,Udaykiran Koganti,Don’t buy this phone. This phone didn’t look like Samsung,1.0,14,10,2021,1,1,Don’t buy
605,Amazon Customer,Not at all recommended,1.0,28,12,2021,1,0,Nothing Good with this phone. In three months twice need to take it to Sevice Center.
606,Siddharth Kumar,Camera quality is not good.,2.0,28,2,2022,1,0,"Camera quality is not good. The camera quality of Samsung's earlier mobiles was good, which is no longer there."
607,Kapil Kumar,Money waste mobile,1.0,5,12,2021,1,0,"Camera quality- badBattery life- very badDisplay quality- Not goodFinger lock - not work properlyOther - heating problem, slow charging"
608,Vivek,Battery drenage fastly,4.0,26,12,2021,1,1,"Charging ends in 1 day , that's a big problem ,otherwise product is good"
609,Raghunadh Thota,👌 👍 😍 🥰 😘,5.0,29,11,2021,1,0,"Very cool mobile.when u hold u feel like a glass with smooth surface and light weight .I love this mobile and features, very cool and awesome 👌 👏 👍"
610,Ravi,Torch light is very bad,5.0,23,12,2021,1,0,Torch light is very bad quality no light at all
611,Karan Singh Rathore,Horrible.....,1.0,19,1,2022,1,0,I bought this phone on 31st Dec’21 and started using it since last 10 days. To my surprise it started over heating while I play any video and when charge it. No value for money.
612,vinaypareek,Damage phone received and battery doesn't work,1.0,10,10,2021,1,1,This product is damaged for back side and battery is no work properly
613,Vp,Overall phone is good for normal use,3.0,1,1,2022,1,0,Phone is bulky camera is not so good it clicks ok pictures. network connectivity and battery life is good. Tft display does good job in low light and outdoor condition
614,Nikul,It's to good in this range. Fantastisch performance,4.0,8,11,2021,1,0,All things are good in this range of mobil.
615,Amazon Customer,Camera picture quality very poor,3.0,16,10,2021,1,0,Camera picture is very poor like 7k -8k mobile range..if you really need better camera for sure you should not go for this better to go for oppo a74
616,Incomplete idiot,5 stars,5.0,28,12,2021,1,0,Got this one for my mother and she likes it way too much. Perfect camera and build.
617,Trinath Pasayat,Wrost mobile from samsung,1.0,10,10,2021,1,1,Camera and display quality below average and very disappointed product from samsung.
618,keshav pareek,Camera is worst,2.0,13,11,2021,1,0,Camera is worst in this photo world don’t buy if you a self lover or photographer kind of person Bettary is good and look also good
619,Shaneeth,Didn't reach expectations.,3.0,24,10,2021,1,0,Didn't reach expectations. 15w charging working like normal charging only. Camera quality is also not much good but OK. Mainly about battery it is draining speedly when in use
620,Himanshu,Supper slow,1.0,5,1,2022,1,0,Slow sluggish.
621,patwari,1 mahine me hi hang hone lag gaya .//////hang hote hi dimag kharab phir review dala h 1 mahine bad,2.0,22,12,2021,1,0,Finger print me kabhi kabhi 5 bar lagata hu tab khulta h ..Battery life mere pehle wale mobile moto one fusion plus se achi nhi h baki kam chalau h jayada bekar to nhi h
622,Bomngam Ango,Heating problem,3.0,6,10,2021,1,2,I used it for 30mins and it heated like an old phone(like 3-4yrs old phone)
623,M V Surendra Kalyan,Good phone. Might not be the best in segment,4.0,15,1,2022,1,0,The phone is good. No pages felt in regular usage. The phone is very heavy comparatively with similar phones. And also the phone is thick.
624,Dhruv,Body I making noise and finger sensor is bad,1.0,9,10,2021,1,1,Body I making noise and finger sensor is bad
625,Amazon Customer,One of the the worst model of Samsung,1.0,25,2,2022,1,0,All of the features of this model are either very bad or has poor performance.....suggest never to buy this model.
626,Soumya Ray,Good product,5.0,2,2,2022,1,0,I am from last few days..Great experience
627,Rasool M,Good camera,5.0,20,9,2021,1,2,Good
628,Nilesh,Good phone for average users,5.0,17,11,2021,1,0,Good photo for elderly who use it for long time. Well built and 5G
629,Avinesh Kumar tripathi,Good one,4.0,29,12,2021,1,0,Nice product
630,GNS Jagadeesh,Heavy to hold for elders,3.0,12,1,2022,1,0,Phone is heavy for elders to hold
631,Sachin Adsul,Good product,4.0,10,3,2022,1,0,Good product
632,Murthy,Works well,5.0,30,12,2021,1,0,Gud one battery life supr
633,Sudeep Vijay,Over all a nice phone,5.0,6,3,2022,1,0,This product is value for money with a lot of good features. See you tube for all features.
